gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
col7a1	0	1.80009610406827	0.8	0.001	0
epgn	0	1.49213921985643	0.8	0.001	0
abi3b	0	2.0926234210116	1	0.002	0
cxl34b.11	0	3.08580368967118	1	0.001	0
ecrg4b	9.25161111514811e-307	3.34271581481313	1	0.002	1.34425909503102e-302
cldn1	5.2482012654969e-275	2.36107572729429	0.8	0.002	7.625636438767e-271
si:ch211-202f3.3	1.74098906901844e-257	2.14838776846014	0.6	0.001	2.5296571172838e-253
gdpd2	2.59813154732107e-257	1.81667592127773	0.6	0.001	3.77508513825752e-253
rhbg	7.09805644902646e-205	2.90439218059208	1	0.004	1.03134760204354e-200
zgc:85932	3.62067627928773e-172	0.972631093089086	0.4	0.001	5.26084263380507e-168
f2rl1.2	3.62067627928773e-172	0.995447971467409	0.4	0.001	5.26084263380507e-168
ly6m2	1.12665448099731e-171	0.70960762326812	0.6	0.002	1.63702896088909e-167
prkcda	7.93406769509324e-145	1.28919239296842	0.8	0.004	1.15282003609705e-140
mpzl2b	1.09779655846656e-143	1.59287216413004	1	0.006	1.59509839945192e-139
si:dkey-19b23.12	7.00348573443992e-129	1.08701465712268	0.6	0.002	1.01760647721412e-124
hcls1	8.88545325220361e-126	2.04829533977672	0.8	0.005	1.29105635754518e-121
CABZ01044281.1	3.54934123277388e-125	1.27642155037361	0.8	0.005	5.15719281122045e-121
caspb	3.14724311505244e-120	2.22776376962555	0.8	0.005	4.57294424617119e-116
igfbp2a	8.9540376961811e-120	2.49969115305628	0.8	0.005	1.30102167725511e-115
kera	1.39736553291957e-117	3.19648555699955	1	0.008	2.03037211933213e-113
DSG2	2.48094815256882e-115	0.923051350400442	0.4	0.001	3.6048176656825e-111
zgc:92380	1.84040858453714e-106	2.26251797543632	0.8	0.006	2.67411367333246e-102
si:rp71-77l1.1	8.25042136465233e-106	1.82486581386408	1	0.009	1.19878622428398e-101
spaca4l	2.30941348807753e-103	2.83744177051858	1	0.009	3.35557779817665e-99
lgals1l1	6.12899770015045e-100	5.01897891840588	1	0.01	8.9054336583186e-96
htra4	4.38261511049361e-99	0.873313952867265	0.4	0.001	6.36793975554721e-95
egfl6	5.82143612632951e-99	2.32282900096286	1	0.01	8.45854669155678e-95
aep1	2.93939268324761e-97	4.16751254687988	1	0.01	4.27093756875877e-93
si:ch1073-406l10.2	7.7446544493993e-93	3.43439035594175	1	0.011	1.12529829149772e-88
pkp3a	1.13921317183694e-86	1.09123285319967	0.6	0.004	1.65527673867908e-82
tuft1b	1.8420480586891e-86	0.484662367019337	0.4	0.002	2.67649582927527e-82
pycard	7.82318433982824e-83	2.74627275522955	1	0.012	1.13670868457704e-78
tspan33a	1.11798420323523e-81	1.45859677522618	0.8	0.008	1.62443104730079e-77
itgb1b.2	1.37666450388488e-79	2.58548458824557	0.8	0.008	2.00029352414473e-75
dennd2da	7.70034842902556e-78	1.02731427907939	0.6	0.004	1.11886062673741e-73
itga6b	1.64496737363763e-76	1.37771290190862	0.8	0.008	2.39013759389547e-72
col4a5	9.03651966029247e-73	2.30400984354909	1	0.014	1.3130063066405e-68
fam49ba	3.32158848560514e-71	1.290044953326	0.8	0.009	4.82626806958426e-67
