gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
timm13	1.97300086546972e-08	0.366472734679534	0.368	0.174	0.00028667702575275
psmd10	1.9793222071572e-08	0.460447928106099	0.376	0.183	0.000287595516699941
ndufa12	2.0410155765044e-08	0.548100774601074	0.64	0.448	0.000296559563266089
exosc7	2.2714625417745e-08	0.292218575132913	0.224	0.082	0.000330043507319834
prkrip1	2.29398697949459e-08	0.472965802689194	0.368	0.173	0.000333316308120564
polr2eb	2.38765094499493e-08	0.432983208150465	0.6	0.354	0.000346925682307763
hnrnpa0b	2.41953476440051e-08	0.42405593890895	0.952	0.832	0.000351558401267394
ndufa6	2.46719672880094e-08	0.471079344329275	0.8	0.604	0.000358483684694776
ssb	2.87455696471662e-08	0.408690115487751	0.472	0.245	0.000417673126973325
ebna1bp2	2.89953643901961e-08	0.499371711254108	0.496	0.279	0.000421302644589549
pes	2.90169877406401e-08	0.431918643166468	0.368	0.178	0.0004216168318715
mrpl13	3.01626350480307e-08	0.370661757671337	0.536	0.294	0.000438263087247886
nol7	3.06516075833762e-08	0.408774196332117	0.4	0.197	0.000445367858186456
ptrh2	3.18559131394228e-08	0.278376886382759	0.256	0.101	0.000462866417915814
mrps24	3.39607836546229e-08	0.455619135802438	0.424	0.218	0.000493450186501671
pdap1a	3.42608572384612e-08	0.491049606741546	0.696	0.501	0.000497810255674841
caprin1a	3.47548041547896e-08	0.429615929635183	0.416	0.21	0.000504987304369093
timm9	3.5341607640603e-08	0.446935545628254	0.44	0.231	0.000513513559017961
kars	3.54172890126241e-08	0.436611864619493	0.64	0.394	0.000514613209353428
zgc:56699	3.60930154033565e-08	0.436071682454194	0.248	0.097	0.00052443151381077
srsf6a	3.65867784423532e-08	0.39516459830077	0.408	0.207	0.000531605890767392
eif2s1a	3.9833562286853e-08	0.472059090096071	0.536	0.316	0.000578781660027974
hspe1	4.71948975047045e-08	0.493564943695361	0.848	0.708	0.000685741860743357
phgdh	4.84644544414762e-08	0.516016985632571	0.512	0.292	0.000704188523034649
psme3	5.00693795034108e-08	0.451035846841998	0.408	0.21	0.000727508084184559
sf3a2	5.06916377838299e-08	0.409438569646928	0.696	0.468	0.000736549496999048
mcmbp	5.34164175880952e-08	0.336285249155554	0.24	0.094	0.000776140547555024
snrpa	5.39670704452107e-08	0.49720411113107	0.632	0.41	0.000784141533568912
si:ch211-51e12.7	5.41251824058309e-08	0.393712372634701	0.856	0.628	0.000786438900356723
chchd10	5.4371463901431e-08	0.375175198952192	0.328	0.149	0.000790017370487793
lta4h	5.70641115649148e-08	0.33707202017049	0.272	0.117	0.000829141541038212
marcksb	5.89874173960895e-08	0.262139666328821	0.776	0.511	0.00085708717476518
hoxa2b	5.99351492587209e-08	0.467099577239176	0.24	0.093	0.000870857718729215
dek	6.45002431361857e-08	0.412634496528217	0.304	0.137	0.000937188532768778
pttg1	6.65000134098423e-08	0.293853754694994	0.224	0.084	0.000966245194845009
ncbp2	6.8542643310923e-08	0.354045836348421	0.576	0.331	0.000995924607307711
cox7a2a	6.89481288821943e-08	0.439819084198444	0.832	0.68	0.00100181631265828
psmb4	6.91989545583683e-08	0.407011257842185	0.832	0.688	0.00100546080973309
cox5ab	7.1244119342125e-08	0.571492298043772	0.752	0.61	0.00103517705404108
atp5f1e	7.55667790832319e-08	0.422152022192809	0.952	0.805	0.00109798530007936
eif3ha	7.893719645241e-08	0.407478674341942	0.864	0.667	0.00114695746445352
noc4l	8.16742714987525e-08	0.314566946539421	0.24	0.094	0.00118672716487687
daxx	9.10227549627487e-08	0.260522108890393	0.24	0.093	0.00132256062960874
hnrnph1l	9.10695976370055e-08	0.498355459475592	0.736	0.501	0.00132324125366569
mrps17	9.2840793684032e-08	0.26303406940807	0.28	0.117	0.00134897673222898
pin1	1.06396267191849e-07	0.428450985261044	0.736	0.495	0.00154593776229756
si:dkey-21c1.8	1.31759419796778e-07	0.300836585846145	0.128	0.036	0.00191446436964719
nudt1	1.4023896312651e-07	0.27861710865474	0.128	0.036	0.00203767213422819
mrpl39	1.41825538905113e-07	0.317033163514335	0.304	0.136	0.0020607250802913
psmb2	1.43978545178098e-07	0.480489518346668	0.808	0.663	0.00209200826143776
ndufb10	1.50014243287271e-07	0.406307738449925	0.712	0.494	0.00217970695496404
rbm4.3	1.56362018855576e-07	0.404160676807825	0.856	0.751	0.00227194013397151
elof1	1.70082083476451e-07	0.463319000015119	0.752	0.542	0.00247129267291284
nudcd2	1.72046968964975e-07	0.331922243056952	0.392	0.2	0.00249984245906109
psmd13	1.78614446688445e-07	0.441866237217966	0.76	0.539	0.0025952679103831
polr2i	1.83511653034487e-07	0.387842769926058	0.464	0.259	0.0026664243185911
dtymk	1.83833335716114e-07	0.371750738384289	0.208	0.079	0.00267109836795513
khsrp	1.99242720982546e-07	0.370144119819576	0.656	0.438	0.00289499673587639
tomm5	2.12871034161241e-07	0.485948310412303	0.792	0.607	0.00309301612636283
tomm22	2.15910341044451e-07	0.399193759265434	0.592	0.38	0.00313717725537587
tma16	2.23348298951572e-07	0.25005691163942	0.248	0.102	0.00324525078376634
tp53rk	2.24081919723053e-07	0.280501530693247	0.24	0.096	0.00325591029357596
cox4i1	2.28195803242497e-07	0.422356440228942	0.936	0.846	0.00331568502111348
prdx4	2.61662801186072e-07	0.41783193581955	0.648	0.434	0.00380196050123363
zgc:136864	2.68336433588765e-07	0.335254550289767	0.208	0.079	0.00389892838004475
