gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
zfp36l1b	9.30056658747912e-134	3.27961154150975	0.974	0.41	1.35137232516072e-129
trib3	1.70342967515931e-125	2.69383977259107	0.965	0.436	2.47508331800648e-121
si:busm1-57f23.1	8.04003978611092e-119	2.56470971168756	0.585	0.096	1.16821778092192e-114
serpine1	3.3078534129783e-115	3.3189915407399	0.913	0.335	4.80631100905747e-111
mvp	8.89328574419092e-106	2.24018969795762	0.821	0.266	1.29219441863094e-101
inhbaa	3.03615758409763e-102	2.30642866837915	0.493	0.074	4.41153696969385e-98
timp2b	3.21183039272072e-98	2.37043513309515	0.624	0.138	4.6667895606232e-94
col1a2	1.21287453723023e-93	1.56281604219912	0.843	0.264	1.76230670259553e-89
zgc:158343	3.02628955482916e-93	2.92278136782836	0.961	0.539	4.39719872316677e-89
mbd2	7.97225310856506e-93	1.63381224651014	0.528	0.101	1.1583683766745e-88
rhpn2	6.02262661300536e-92	1.38264504850131	0.389	0.049	8.75087646869679e-88
rasgef1bb	4.06873797061873e-90	1.46643623448444	0.642	0.152	5.91187627130901e-86
nupr1b	1.36077842233084e-86	2.08887780502305	0.611	0.149	1.97721104764672e-82
snai1a	2.14013009929822e-85	1.98890554150439	0.882	0.398	3.10960903428031e-81
atf4b	3.68187944677354e-83	1.45546111180732	0.996	0.856	5.34977083616196e-79
sesn2	6.88066158078742e-83	1.34099506519401	0.432	0.07	9.99760127688413e-79
chac1	2.68560572924989e-82	2.43515737728337	0.952	0.614	3.90218512460009e-78
atf5b	2.79350296701943e-82	1.61617552539447	0.568	0.132	4.05895981107924e-78
maff	5.67969981555587e-79	1.60414379740948	0.895	0.463	8.25260383200268e-75
sdc4	9.15745799547569e-76	1.44365633560388	0.996	0.846	1.33057864674262e-71
angptl4	2.45000084588636e-72	1.98435308820014	0.965	0.638	3.55985122907288e-68
pmp22b	9.51528458902271e-72	2.27015735778782	0.882	0.398	1.382570850785e-67
xbp1	1.61451064206782e-71	1.46257787752334	0.983	0.815	2.34588396292454e-67
cbx7a	8.70051302010394e-71	1.77835149501191	0.948	0.59	1.2641845418211e-66
ecrg4a	1.61035856323445e-70	1.43161621448376	0.546	0.123	2.33985099237966e-66
rhoab	7.14691340206337e-70	1.81073202091805	0.948	0.717	1.03844651731981e-65
btbd6a	1.64892658904642e-67	1.46322861160478	0.502	0.121	2.39589033388445e-63
prelid3b	1.1404586133983e-66	1.3690308132651	0.948	0.619	1.65708636526773e-62
btg1	6.6688713411117e-65	1.51959603105915	0.934	0.689	9.6898700586353e-61
krt8	1.62827530507392e-64	1.31818165546946	0.996	0.716	2.3658840182724e-60
lmna	8.76165011491243e-64	1.10543641812899	0.432	0.086	1.27306776169678e-59
tpm4a	1.16537403928846e-63	1.5686106046126	0.93	0.55	1.69328847908613e-59
cebpg	1.35626598602407e-63	1.37399457727171	0.76	0.345	1.97065447769297e-59
creb3l3l	5.57697739300517e-63	1.3712779078759	0.651	0.225	8.10334815203652e-59
lhfpl6	1.69541775312324e-62	1.38509846962443	0.498	0.125	2.46344199528806e-58
si:ch211-178n15.1	5.30720927947154e-62	1.05317426416214	0.397	0.077	7.71137508307214e-58
klf12a	1.27501549078835e-61	0.916339023083439	0.319	0.049	1.85259750811548e-57
tfe3a	4.31958127287992e-61	0.999013951361831	0.38	0.072	6.27635158949452e-57
ddit3	6.90593989602111e-61	1.15865072106294	0.493	0.122	1.00343306689187e-56
zgc:162730	2.1121325886434e-60	1.61165201173051	0.983	0.675	3.06892865129886e-56
ptgs2a	1.34812672046297e-59	2.35401368741985	0.323	0.052	1.9588281248327e-55
tgif1	1.39900369397952e-59	1.72886950213085	0.786	0.4	2.03275236735224e-55
zfand5a	2.37257840037759e-59	1.63014736141922	0.777	0.368	3.44735641574863e-55
si:ch211-15b10.6	8.43929638301023e-59	1.55169479654195	0.777	0.39	1.22622976445139e-54
krt18a.1	1.34858291536213e-58	1.20792305939359	0.978	0.602	1.95949097602117e-54
ms4a17a.11	3.1382107017069e-58	1.30729068175259	0.668	0.241	4.55982014958013e-54
cnn2	4.75245290751161e-58	1.49025777782573	0.825	0.446	6.90531407461437e-54
gtpbp1	1.14810426538311e-56	1.68910049272422	0.454	0.117	1.66819549760166e-52
tnfaip6	1.11880112843947e-55	1.65275070685806	0.437	0.105	1.62561803962255e-51
amotl2b	3.52015294497562e-55	1.31227903307693	0.41	0.094	5.11478222904958e-51
yap1	5.19731433649305e-55	1.3942451753438	0.782	0.413	7.5516977309244e-51
pdgfrb	5.59512256414722e-55	0.840472506436425	0.284	0.043	8.12971308570591e-51
slc25a32a	3.3055801707516e-54	1.21547826081768	0.52	0.156	4.80300798810207e-50
actb1	4.11165660642561e-54	1.20491369996218	0.996	0.983	5.97423704913641e-50
p4ha2	7.68699125140374e-54	1.3257429517025	0.655	0.254	1.11691982882896e-49
nsa2	2.51455071151341e-53	0.893452829028045	0.991	0.929	3.65364218382899e-49
si:dkey-7j14.6	1.31538736550321e-52	1.06017908438935	0.878	0.5	1.91125784207616e-48
dusp5	1.97239756785417e-52	1.63086573478106	0.555	0.178	2.86589366609212e-48
si:ch73-335l21.4	6.73435345201756e-51	1.57039518909556	0.969	0.681	9.78501556578151e-47
foxo1a	2.74481396360737e-50	0.98120570958959	0.393	0.092	3.9882146891215e-46
cdkn1bb	7.44090138007956e-50	1.19389475837908	0.869	0.543	1.08116297052556e-45
gadd45ab	1.70684773559092e-49	1.47752841424913	0.633	0.251	2.48004975981361e-45
pim1	3.85981600844945e-49	1.60197498921777	0.843	0.485	5.60831266027706e-45
sdcbp2	4.22964740946437e-49	1.24788184596218	0.852	0.565	6.14567768595173e-45
