gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
rpl31	4.07660852446027e-14	0.442597736405669	1	0.993	5.92331218604078e-10
cdca7b	4.2050877003286e-14	0.508560325085422	0.491	0.18	6.10999242857746e-10
khsrp	4.39373933050282e-14	0.759606966406779	0.774	0.436	6.3841032472206e-10
rpl27	4.67099892315209e-14	0.366632350177504	1	0.997	6.78696143533998e-10
zgc:56699	5.10520722040525e-14	0.459957807232511	0.321	0.096	7.41786609124883e-10
eef1akmt1	5.50739639586456e-14	0.362748893474773	0.311	0.089	8.00224696319121e-10
fkbp3	5.70037282658629e-14	0.587359547876975	0.943	0.573	8.28264171702988e-10
psma3	6.54825969595347e-14	0.622992745738084	0.925	0.644	9.51462133822039e-10
six1a	7.22151698869163e-14	0.587296966875865	0.481	0.18	1.04928641845689e-09
rps18	7.90234182544985e-14	0.330480700464165	1	0.997	1.14821026723786e-09
hdac1	9.38992479165316e-14	0.578119234144302	0.962	0.762	1.3643560722272e-09
si:ch211-131k2.3	9.44593835631113e-14	0.984115094733266	0.368	0.121	1.37249484317201e-09
ilf2	9.88544440214046e-14	0.634819668007177	0.915	0.707	1.43635507163101e-09
rcc2	1.05820201412869e-13	0.607948295017419	0.745	0.391	1.53756752652899e-09
npm3	1.10245010881192e-13	0.53709130265041	0.66	0.299	1.60186000810371e-09
polr2f	1.42674888561952e-13	0.565475703976909	0.764	0.38	2.07306613080517e-09
rpl22l1	1.70478942266011e-13	0.457117129825804	0.991	0.953	2.47705903112513e-09
si:ch211-284b7.3	1.87539961578884e-13	0.504059254590605	0.642	0.284	2.72495564174118e-09
rps16	1.97849058268346e-13	0.291111183858225	1	0.999	2.87474681663906e-09
mt-nd5	1.9816803591824e-13	0.572456935921614	0.519	0.206	2.87938156189203e-09
hsd11b2	2.17341810112782e-13	0.36573106019663	0.245	0.061	3.15797650093873e-09
serbp1a	2.19151484228182e-13	0.533102304942456	0.991	0.924	3.18427106583549e-09
