gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ufc1	1.9227633503366e-14	0.96274770579644	0.6	0.289	2.79377514803907e-10
atp11a	2.21010730587188e-14	0.305393657678521	0.175	0.027	3.21128591543184e-10
uchl1	3.16381494708443e-14	0.458635172579834	0.5	0.163	4.59702311811368e-10
atp5pb	3.29087665753183e-14	0.749275781176122	0.963	0.797	4.78164378339374e-10
rraga	3.4073884157561e-14	0.781332049648488	0.512	0.197	4.95093536809361e-10
atp5f1b	3.94730043446725e-14	0.686128150415624	0.975	0.921	5.73542753128092e-10
ehd2b	4.07504676394281e-14	0.584498258160473	0.3	0.071	5.9210429480089e-10
ctsh	4.33803784753789e-14	0.774092360062001	0.388	0.116	6.30316899247256e-10
sdhc	4.55962240793064e-14	0.901102413094334	0.713	0.421	6.62513135872322e-10
pdcd6	4.67533970905733e-14	0.452753817855727	0.775	0.349	6.79326859726029e-10
aifm2	5.37931032380131e-14	0.951453433367507	0.475	0.184	7.8161379004833e-10
ano10b	5.5542207873811e-14	0.427362441642624	0.238	0.048	8.07028280406473e-10
rpl24	5.86615422931706e-14	0.419003407035019	1	0.999	8.52352209519769e-10
pdxka	6.43119026881715e-14	0.506310766158412	0.188	0.033	9.34451946059132e-10
nedd8	7.57588028045897e-14	0.81817744155101	0.725	0.384	1.10077540475069e-09
ndufb7	1.00727061544369e-13	0.824689454516213	0.775	0.499	1.46356420423969e-09
syngr2a	1.03336769091111e-13	0.67214484905602	0.338	0.092	1.50148325489384e-09
atp5pd	1.1652658913648e-13	0.807697308716131	0.938	0.772	1.69313134015306e-09
mpc1	1.19699269878174e-13	0.821428781684467	0.775	0.43	1.73923039132987e-09
cisd1	1.36642986891921e-13	0.708375461417508	0.375	0.116	1.98542259953962e-09
lrmda	2.05092161639294e-13	0.477914534767688	0.2	0.037	2.97998910861894e-09
acp1	2.16974220865845e-13	0.911466580487926	0.65	0.35	3.15263542918073e-09
mrpl34	2.53791731525746e-13	0.798211170000663	0.562	0.241	3.6875938590691e-09
si:zfos-943e10.1	2.82768784351565e-13	0.920814793049605	0.537	0.217	4.10863043662823e-09
