gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
nusap1	1.6482947016553e-181	1.58576462452692	0.796	0.074	2.39497220150515e-177
kpna2	4.93586420055e-169	1.93629832091035	0.73	0.068	7.17181068339916e-165
cdca8	2.24873993438483e-164	1.3412460378392	0.704	0.063	3.26741912466116e-160
mad2l1	2.40461654864677e-163	1.7014777494732	0.862	0.107	3.49390784518375e-159
tpx2	2.38442726366491e-157	1.42179974199546	0.73	0.072	3.46457281410511e-153
aurka	8.12992084690118e-155	1.02719495553828	0.572	0.041	1.18127749905474e-150
mki67	6.60931985218687e-153	1.63483842296656	0.809	0.099	9.60334174522753e-149
cdk1	4.17512726077171e-149	1.61595311642576	0.803	0.096	6.0664599099013e-145
top2a	2.58169464099806e-147	1.23277090683013	0.645	0.058	3.75120231337018e-143
ube2c	1.03360818027906e-145	1.93218040979519	0.836	0.114	1.50183268594548e-141
birc5a	7.762763976791e-140	1.20137978421355	0.658	0.065	1.12792960582773e-135
CABZ01058261.1	4.07065297903991e-136	1.24941322023949	0.678	0.072	5.91465877854498e-132
plk1	4.48851488257878e-135	1.38914879649802	0.724	0.085	6.52181212438696e-131
g2e3	3.92562285504747e-134	0.995626151752265	0.553	0.046	5.70393000838398e-130
aurkb	4.02485819085747e-128	1.38898926070687	0.816	0.116	5.84811895131591e-124
kifc1	2.49378200188627e-124	1.04954708352701	0.625	0.065	3.62346524874076e-120
cdc20	1.55988102214597e-122	1.38860795684316	0.612	0.067	2.26650712517809e-118
ccna2	2.94582081315798e-121	1.4419900483336	0.783	0.113	4.28027764151855e-117
ccnb1	1.96411197181822e-116	1.18317353011807	0.533	0.051	2.85385469505188e-112
si:ch211-69g19.2	3.09676394513679e-116	1.03388484304492	0.493	0.042	4.49959801228376e-112
kmt5ab	5.53192480209797e-115	0.829624065808434	0.408	0.028	8.03788673744835e-111
cenpf	1.99909103576639e-111	0.887286366529616	0.447	0.036	2.90467927496856e-107
kif11	5.53295597559804e-105	0.981686584944552	0.467	0.042	8.03938503254396e-101
ccnb3	2.39556482923358e-104	0.692679015033107	0.375	0.025	3.48075569687639e-100
cks1b	1.02135451396742e-99	1.32956254642746	0.776	0.139	1.48402810879466e-95
sgo1	3.43606832287191e-96	0.694199874339438	0.401	0.033	4.99260727313288e-92
dlgap5	1.04960255498007e-94	0.981063964164244	0.586	0.078	1.52507251238604e-90
aspm	1.33394489713725e-94	0.761860336150881	0.401	0.034	1.93822193554042e-90
cks2	1.66103455274955e-94	0.877904832130272	0.493	0.052	2.4134832051451e-90
spc24	2.93393019235898e-90	0.868011384913464	0.52	0.064	4.26300056949759e-86
kif22	5.37952624684672e-78	1.05965237382578	0.559	0.087	7.81645163666829e-74
spc25	2.92930292375294e-76	0.859122208810077	0.625	0.108	4.25627714821303e-72
cenpe	1.00317094103508e-75	0.566083517122334	0.283	0.02	1.45760737732397e-71
prc1a	4.05880882084085e-73	0.627341495511625	0.355	0.035	5.89744921668176e-69
kif2c	5.2072017003899e-72	0.642943845810756	0.375	0.039	7.56606407066652e-68
hmgb2a	4.1785629113416e-71	1.82270516964846	1	0.901	6.07145191017935e-67
tacc3	6.69696658411086e-70	0.815473717493085	0.395	0.046	9.73069244671308e-66
h3f3b.1	1.35919840006769e-69	1.63875023344602	1	0.895	1.97491527529835e-65
smc2	2.30417155579341e-69	0.778218430315546	0.539	0.086	3.34796127056783e-65
armc1l	3.19217340257713e-68	0.517142891903418	0.342	0.035	4.63822795394458e-64
racgap1	7.35971289934969e-68	0.568317758957759	0.375	0.042	1.06936628427551e-63
BX682558.1	4.3486491055305e-67	0.649341420592182	0.395	0.048	6.31858715033582e-63
pbk	3.2059275957779e-65	0.749165774391149	0.513	0.083	4.65821279666529e-61
tuba8l	4.20508389175926e-64	1.75825120595969	0.954	0.501	6.10998689472621e-60
cdca5	1.28197464580844e-63	0.782456820498358	0.507	0.084	1.86270916035967e-59
hmmr	4.14180459257785e-62	0.493546082617439	0.263	0.022	6.01804207301562e-58
kif23	3.7255207627751e-58	0.582718684936854	0.362	0.046	5.41318166831222e-54
arpp19b	4.04806380219546e-58	1.06984320399842	0.809	0.252	5.88183670459e-54
cenpw	4.22831752387264e-58	0.741338463008534	0.526	0.099	6.14374536218694e-54
nuf2	4.54098038780564e-58	0.507367654448722	0.362	0.045	6.5980445034816e-54
stmn1a	3.53070374319232e-57	1.36064060204602	0.961	0.388	5.13011253885845e-53
hmgb2b	1.27655417094277e-56	1.40829814152214	1	0.799	1.85483321037984e-52
si:ch73-281n10.2	1.30297946431693e-56	1.37963443636805	1	0.847	1.8932291616525e-52
tuba8l4	1.82606614164658e-56	1.49988001986438	0.993	0.656	2.65327410381248e-52
ncapd2	5.08817482503373e-55	0.766270765762364	0.447	0.076	7.39311802077401e-51
hmgn2	5.88436026755458e-55	1.3817441836966	1	0.958	8.5499754687568e-51
spdl1	7.15231987739019e-54	0.541988005024807	0.296	0.033	1.03923207818479e-49
si:ch211-225g23.1	1.36418271939576e-53	0.433722689056714	0.257	0.025	1.98215749128205e-49
rrm2.1	1.41157378862896e-53	1.42898842131848	0.678	0.18	2.05101671487788e-49
tmpoa	3.18143619279276e-51	0.951683543740808	0.658	0.173	4.62262678812788e-47
lbr	6.42424186987521e-50	1.21364863006001	0.783	0.262	9.33442343692867e-46
arhgap11a	6.45718030545071e-50	0.506238736685759	0.296	0.036	9.38228298381988e-46
pif1	7.87379394239579e-50	0.287344279881782	0.158	0.009	1.14406225983011e-45
traip	1.72480348615371e-49	0.381702392499853	0.243	0.024	2.50613946538134e-45
zgc:55461	1.41066877165149e-48	0.669962394367461	0.434	0.079	2.04970172520961e-44
zgc:86764	2.50342682011469e-47	0.425416771682508	0.283	0.034	3.63747916962665e-43
tuba1b	3.92321246056205e-47	1.09513207501771	0.697	0.217	5.70042770519665e-43
hmga1a	3.95725071725512e-47	1.17330291456358	1	0.883	5.74988529217169e-43
tubb2b	1.35857721741254e-46	1.31277978188169	1	0.702	1.97401269690042e-42
si:ch211-156j22.4	6.39544569996199e-46	0.371001491403565	0.151	0.009	9.29258260204477e-42
banf1	6.19945850929196e-45	1.25601546658592	0.888	0.444	9.00781321400122e-41
bub1ba	1.11453989548849e-44	0.395449267194387	0.211	0.02	1.61942646814478e-40
dut	1.68710023065649e-44	1.02310680960185	0.803	0.26	2.45135663514388e-40
pclaf	3.74691537652401e-44	0.905356988848672	0.586	0.15	5.44426804208939e-40
h2afvb	4.71609586479935e-44	1.03338482322568	1	0.89	6.85248729155346e-40
pttg1	7.32243648602986e-44	0.561237045433378	0.408	0.076	1.06395002142014e-39
lin28a	8.44151006368183e-44	0.786557937632053	0.553	0.137	1.22655141225297e-39
ttk	9.38348616626196e-44	0.470433044136101	0.316	0.046	1.36342053995786e-39
mibp	1.41026607707739e-43	1.06621717646666	0.572	0.149	2.04911660999345e-39
kif20a	2.4329707442995e-43	0.48574100433598	0.257	0.031	3.53510649146717e-39
rrm1	4.60112435896705e-43	0.93570783477428	0.711	0.215	6.68543369357913e-39
kif18a	3.69083305042655e-42	0.313993490982807	0.217	0.023	5.36278042226978e-38
si:ch211-222l21.1	4.93624963972262e-42	1.14078081728656	1	0.826	7.17237072651697e-38
cirbpa	2.71009942798637e-41	0.937103216607644	1	0.94	3.93777446886419e-37
kif14	1.05801423780345e-40	0.256293798304713	0.145	0.01	1.53729468752842e-36
mis18bp1	1.34776620321925e-40	0.337820652387261	0.178	0.016	1.95830429327757e-36
ran	2.60280544821267e-40	0.773698149368868	1	0.966	3.78187631625301e-36
CKS2	8.47422090969827e-40	0.57923972972739	0.434	0.092	1.23130429817916e-35
dek	1.55784245169588e-39	0.659068024701511	0.52	0.127	2.26354508231411e-35
smc4	4.24505581703555e-39	0.61398508515059	0.428	0.091	6.16806610215266e-35
anp32a	4.96652604818199e-39	0.956919601613555	0.98	0.748	7.21636234800844e-35
si:ch211-244o22.2	5.67960481784661e-39	0.417544970309594	0.25	0.033	8.25246580033113e-35
ndc80	6.13139572462494e-39	0.51256382463641	0.388	0.075	8.90891798788004e-35
numa1	7.84692863984168e-39	0.325651411654863	0.171	0.015	1.140158731369e-34
ncapg	1.07362647159434e-38	0.428464233833707	0.329	0.056	1.55997926322657e-34
anp32b	1.3058453354922e-38	1.10079671024473	0.934	0.572	1.89739327247017e-34
gcna	3.55842638377719e-38	0.306088887154449	0.191	0.019	5.17039353562826e-34
cep55l	4.32795867221319e-38	0.27550987669911	0.224	0.027	6.28852395072576e-34
ect2	7.31209527370005e-38	0.351367839902749	0.191	0.02	1.06244744326862e-33
pane1	3.36794092208558e-37	0.551345889660019	0.408	0.086	4.89361815979034e-33
si:dkey-57a22.11	4.30134581164476e-37	0.350679231592499	0.164	0.015	6.24985546431984e-33
rpl21	5.40188383751889e-37	0.560849897818508	1	0.998	7.84893721591494e-33
rtkn2a	9.41750847975956e-37	0.405085712105576	0.243	0.033	1.36836398210906e-32
pmp22a	7.32871145555164e-36	1.29676544319329	0.98	0.631	1.06486177449165e-31
snrpf	1.26558183468031e-35	1.00477549686794	0.941	0.603	1.8388904057905e-31
nsl1	1.32310934429668e-35	0.410099945187167	0.27	0.041	1.92247787726307e-31
snrpd1	1.99157478920811e-35	0.993463267259131	0.947	0.57	2.89375816871938e-31
sumo3b	6.47654687813119e-35	1.00945968336327	0.928	0.518	9.41042261392462e-31
rrm2	8.66806162752009e-35	1.05249703511215	0.566	0.172	1.25946935447867e-30
ube2s	3.10181026487574e-34	0.402085475973329	0.276	0.045	4.50693031486445e-30
zgc:110425	3.69957712030721e-34	0.792408150699006	0.507	0.14	5.37548555580638e-30
snrpb	1.03572753621658e-33	0.845088457332428	0.98	0.729	1.50491211012269e-29
mus81	1.87321366346706e-33	0.393446120197492	0.257	0.04	2.72177945301764e-29
