gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ddx5	3.35489930590259e-07	0.55901978557228	0.918	0.766	0.00487466869147647
mapk7	3.58696057289772e-07	0.340401886259116	0.148	0.031	0.00521185371242038
btf3	4.01643134938761e-07	0.389138838204483	1	0.982	0.00583587475066019
ppp4ca	4.30654561141015e-07	0.462073172956163	0.23	0.069	0.00625741077337895
zgc:112356	4.4576841195326e-07	0.909178119611466	0.393	0.178	0.00647701502568087
carm1	4.47825371265965e-07	0.641212906027391	0.459	0.229	0.00650690264449447
sfpq	4.69483498061465e-07	0.769893357616355	0.59	0.369	0.00682159522683308
chd4b	4.98913494981285e-07	0.919421708816048	0.59	0.38	0.00724921308207808
dr1	5.11146226450497e-07	0.333111440093621	0.131	0.026	0.00742695467032572
cxxc1a	5.35158220437558e-07	0.529937245546833	0.295	0.105	0.00777584894295772
vamp1	5.35884418135854e-07	0.288789576336588	0.131	0.026	0.00778640059551395
ncbp2	5.38035634770227e-07	0.681821619467881	0.557	0.335	0.0078176577732114
fbxl6	5.76485551242142e-07	0.846773221363472	0.393	0.178	0.00837633505954832
psmc1a	5.87070917329038e-07	0.742904479884557	0.672	0.454	0.00853014042879092
si:ch211-260e23.9	6.74241096687414e-07	0.427882921153206	0.574	0.298	0.00979672313486813
snrpd3l	6.78340946729271e-07	0.706407038581879	0.705	0.482	0.00985629395597631
si:ch211-241b2.1	6.93795302411923e-07	0.50851210970484	0.213	0.062	0.0100808457440452
rps19	7.49488250113093e-07	0.256390486615818	1	0.999	0.0108900642741432
actl6a	7.49542167099896e-07	0.913133538384654	0.508	0.304	0.0108908476879615
atf7ip	7.89168909186971e-07	0.701775640814828	0.721	0.516	0.0114666242504867
psmb1	8.15452259629432e-07	0.780810458091454	0.869	0.732	0.0118485213324156
wrb	8.27028459601951e-07	0.67705876892745	0.459	0.238	0.0120167235180163
psmd1	8.76328827184612e-07	0.707296622011085	0.689	0.462	0.0127330578589924
ubtf	8.80391464860781e-07	0.643558335543671	0.475	0.245	0.0127920879844271
fam168b	9.25652080158156e-07	0.592526233753827	0.607	0.372	0.013449724724698
ttc5	9.49857581844534e-07	0.445532896167574	0.213	0.063	0.0138014306642011
rimkla	9.52209525777088e-07	0.790054999439262	0.475	0.261	0.0138356044095411
camta1b	9.94046554185979e-07	0.288881504820118	0.148	0.032	0.0144434964323223
ptprn2	1.05931748187643e-06	0.471339295151233	0.131	0.027	0.0153918830116645
fundc1	1.11678184605557e-06	0.529754121515277	0.541	0.284	0.0162268402231875
zgc:113149	1.21880401484685e-06	0.626409341692064	0.328	0.131	0.0177092223357247
ssu72	1.33061967992562e-06	0.664388056768519	0.541	0.323	0.0193339039493192
rpl14	1.46034788678759e-06	0.408198352924354	1	0.966	0.0212188547950237
si:rp71-45k5.4	1.47788593546103e-06	0.590012659797696	0.738	0.564	0.0214736826422487
pdlim5a	1.63221442574466e-06	0.568351152265622	0.295	0.105	0.02371607560607
si:dkeyp-84f3.9	1.63997349614901e-06	0.280306511291029	0.115	0.022	0.0238288148990451
psmb4	1.65217575971509e-06	0.632409168305617	0.82	0.69	0.0240061137886603
arnt2	1.72526014775557e-06	0.686745690572195	0.262	0.094	0.0250680299468885
snrpc	1.76958073833475e-06	0.602237641828078	0.705	0.474	0.0257120081280039
serinc1	1.7833307410535e-06	0.563413310334858	0.656	0.41	0.0259117956675074
rnasekb	1.84253125375135e-06	0.368993493281829	0.426	0.18	0.0267719791170071
eif3ba	1.98841749868055e-06	0.482325151493696	0.934	0.804	0.0288917062558284
dcun1d5	2.03869435147731e-06	0.748260951320143	0.508	0.303	0.0296222289269654
arid1aa	2.08188868045983e-06	0.476564034702108	0.23	0.075	0.0302498425270813
atrx	2.10696266679258e-06	0.801094494428934	0.705	0.533	0.0306141675484961
psmc5	2.17109846985109e-06	0.580772698921482	0.787	0.594	0.0315460607669363
psmd8	2.18426431525554e-06	0.727264021324919	0.721	0.537	0.031737360500663
proser1	2.18637344284659e-06	0.445248162354713	0.197	0.057	0.031768006124561
s1pr1	2.2017110272536e-06	0.872146891355173	0.328	0.136	0.0319908612259948
top2b	2.26970354776535e-06	0.70614213574715	0.393	0.187	0.0329787925490306
atp1b2a	2.32153144623695e-06	0.566933466574497	0.311	0.123	0.0337318519138228
tnrc6a	2.39330335801241e-06	0.717161443732969	0.393	0.194	0.0347746977919203
fkbp1aa	2.48876349079353e-06	0.426857269930166	1	0.964	0.03616173352123
nes	2.74822021598844e-06	0.36187166681544	0.131	0.029	0.039931639738312
tusc3	2.88516628547954e-06	0.560603052414455	0.393	0.185	0.0419214661280177
nsg2	3.23074921597013e-06	0.755507304245735	0.41	0.179	0.0469427861080459
