gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
st3gal8	6.86692514197136e-17	0.685304599802458	0.48	0.062	9.97764223128438e-13
wasla	7.10672031414098e-17	0.788872828048377	0.72	0.126	1.03260646164468e-12
cry-dash	8.35041509840207e-17	0.574949577995463	0.48	0.061	1.21331531379782e-12
cybrd1	9.24616515908962e-17	0.448944276942016	0.36	0.036	1.34346779761572e-12
adora2aa	9.99668393052363e-17	0.263572649715342	0.16	0.007	1.45251817510508e-12
antxr1c	1.48439648818228e-16	0.887382852128144	0.64	0.11	2.15682809732885e-12
hapln1b	1.90827059897227e-16	0.71281898718438	0.68	0.11	2.7727171803067e-12
fkbp7	1.99034838882671e-16	1.2562899947815	0.96	0.242	2.89197620896521e-12
pcolcea	2.05238889673897e-16	1.06774670408489	0.56	0.086	2.98212106696172e-12
cxcl14	2.46209340506587e-16	1.74597048363152	0.64	0.12	3.5774217175607e-12
etv4	2.48674003970893e-16	0.664427199335237	0.64	0.101	3.61323327769708e-12
si:dkey-188i13.11	3.17715045957381e-16	0.864707744294588	0.96	0.22	4.61639961776075e-12
mhc1laa	4.02053715322334e-16	0.329409382701335	0.2	0.012	5.84184048363351e-12
mgst1.1	4.17738101961903e-16	0.874157324627649	0.68	0.123	6.06973462150644e-12
akap12b	6.2927724665443e-16	1.01681480267716	0.72	0.135	9.14339839388886e-12
hoxc11a	6.35599842992608e-16	0.258056923430487	0.12	0.004	9.2352657186826e-12
pag1	9.95655245787758e-16	0.589584942138783	0.68	0.114	1.44668707212961e-11
mdh1aa	1.43529858204714e-15	3.24575825878802	1	0.486	2.0854888397145e-11
ugt1b5	1.43827587011543e-15	1.25221587350032	0.84	0.197	2.08981483927772e-11
slit2	1.45188149381164e-15	0.335444507736703	0.32	0.03	2.10958381050832e-11
chst2b	1.52710202355722e-15	0.31536764121432	0.24	0.018	2.21887924022864e-11
p3h3	1.79202665742927e-15	0.693239522573879	0.68	0.123	2.60381473324473e-11
extl2	1.92344042202569e-15	0.419017806224411	0.48	0.063	2.79475893320332e-11
cebpd	3.13103747808129e-15	2.35909476106789	1	0.591	4.54939745565211e-11
rcn3	3.77807937454194e-15	0.927186251206142	0.6	0.101	5.48954933120944e-11
gnmt	3.82609329724288e-15	0.588600031587402	0.6	0.096	5.55931356089391e-11
clybl	5.55209286300562e-15	0.333786727674064	0.32	0.032	8.06719092994717e-11
sema3fa	5.5842657292831e-15	0.957226021355677	0.44	0.059	8.11393810464835e-11
agtr2	1.03721421787667e-14	0.776365454060095	0.56	0.092	1.50707225857481e-10
