UMAP_1	UMAP_2	CellType	orig.ident
7.11244760315077	1.47300015337832	*	adult19
7.20143018524306	1.68313203699954	*	adult19
7.90999017517226	-0.818129554911781	*	adult19
-3.09360195834978	2.61013255961306	*	adult19
-4.11472906310899	10.1434500063217	*	adult19
5.92508731643813	1.68309949286349	*	adult19
8.00658307830946	1.0762159670151	*	adult19
-4.23387612541063	10.2388908708847	*	adult19
3.64140449325697	-1.81620217911832	*	adult19
5.43802200119154	-4.33369661919706	*	adult19
-4.24452437599046	1.16458283312685	*	adult19
-8.69717897613389	-0.689622775241066	*	adult19
-3.46222116191728	1.4890292728699	*	adult19
4.48898826400893	-6.45910145394437	*	adult19
-3.01846267421587	2.70222423918612	*	adult19
-1.15552000840051	1.93536458857424	*	adult19
-0.263758675650192	1.7016072119034	*	adult19
-0.665836231306625	1.01784472115405	*	adult19
6.17168126861708	-1.13034249894254	*	adult19
-8.39864649017198	-0.871383205577064	*	adult19
-3.13172151286943	0.514768063501191	*	adult19
-3.65303553779466	-0.481013671084571	*	adult19
-2.58176292617662	1.96641491301424	*	adult19
-3.11552252014024	-0.640450135394264	*	adult19
-1.09229068596704	1.49494372256167	*	adult19
5.87404952804701	-5.65451790444486	*	adult19
-0.240072862700058	1.11836968310244	*	adult19
-2.08322157104356	0.907127811983895	*	adult19
8.01872621338027	-0.600001350566078	*	adult19
8.33691201965468	0.318031861857247	*	adult19
4.84220062057631	-4.71923615090482	*	adult19
0.170915110513138	1.69649706728823	*	adult19
-3.02269663055284	3.22627781279452	*	adult19
0.661697252198624	0.482331513837647	*	adult19
-3.6718043251787	2.70525787718661	*	adult19
-2.17918713529451	0.052733584717583	*	adult19
-2.0301838680063	3.28121684439547	*	adult19
6.64533506195204	1.49151430971987	*	adult19
6.60016141693251	-1.70555378548734	*	adult19
6.85026059906142	-0.425601497813392	*	adult19
6.33562074463026	3.01520489104159	*	adult19
-2.43475301702364	-0.423249975367714	*	adult19
6.43762145797865	-0.460383311434913	*	adult19
-6.768950597838	-3.7293751393997	*	adult19
-2.65072418887956	0.343764587715935	*	adult19
-3.22295798499925	2.80543897993929	*	adult19
2.13307867805617	-1.06828607670896	*	adult19
-3.70325292785509	0.243586345986199	*	adult19
6.56690870086806	2.30758915789492	*	adult19
-2.64339245994432	3.37905286200411	*	adult19
-2.72801531989915	3.85736130125887	*	adult19
8.31289850036757	0.911223336533379	*	adult19
-2.87123836715562	-0.484080926104713	*	adult19
0.364258988305497	1.7855608309067	*	adult19
-3.51851309974535	2.80313037283785	*	adult19
8.11972795288222	-0.697844878359962	*	adult19
5.65937124054091	-6.89968134514921	*	adult19
-1.46196803216679	1.04178865201838	*	adult19
2.40196548263686	-1.12582244031065	*	adult19
6.48213134567397	2.72719882376559	*	adult19
4.48005424301283	0.836193143800568	*	adult19
6.71251951019423	-1.31525529973142	*	adult19
-0.467431323126388	1.02593241579897	*	adult19
8.07276807586806	-0.766398326083351	*	adult19
2.19652496139662	-1.16126836888425	*	adult19
0.212421639367508	0.174404963330101	*	adult19
-3.32173980911119	10.0826113069809	*	adult19
-3.34601773460252	-0.144228295012642	*	adult19
-1.4628666429673	2.78023455984957	*	adult19
-10.6636706753526	-0.84689869038694	*	adult19
-1.72195202250822	-0.33057959429853	*	adult19
-2.36420489986284	0.952970161513161	*	adult19
-4.07721962173326	2.24756883032687	*	adult19
-2.1771530671869	-0.745536700411964	*	adult19
-1.38448830087526	3.37318251974947	*	adult19
-2.13036610324724	3.14180611021883	*	adult19
7.90211473266737	1.00940267689593	*	adult19
-0.10169221599443	0.907540901974511	*	adult19
