PC_1	PC_2	PC_3	orig.ident	CellType
3.06261997483886	-22.5842840150143	8.3121655335349	adult19	*
-5.6373619335746	-17.7326770272347	1.94259568278959	adult19	*
1.5562993670988	2.45504710886104	-5.73464533548522	adult19	*
-3.23513853807843	5.22469637204052	0.0247444412266371	adult19	*
-4.62628891121518	0.639428482091198	-0.64824459919792	adult19	*
-1.0915228431456	3.04230236284417	2.42714566277429	adult19	*
-1.63053475206508	5.03174239049668	2.28945174760565	adult19	*
0.826008509005892	2.87653352437044	1.68231039829455	adult19	*
-2.62827758157289	3.7264663078364	0.276929729249679	adult19	*
1.67323487880767	3.17403956613359	3.58064794234981	adult19	*
-0.91556630407617	3.58349621572015	0.576397146263905	adult19	*
3.22013388994758	1.14080275629148	4.1423914575134	adult19	*
-2.49913630626622	3.29778705793475	2.33178731969664	adult19	*
-5.02506014355214	5.47319583322181	-1.28351520060903	adult19	*
-1.79938614008706	4.98219220376795	-0.359462612555369	adult19	*
-5.68902325703585	5.86409353583867	-2.14492465977852	adult19	*
-4.18952356330457	4.19343452471846	-1.20684856589164	adult19	*
-4.6268660718085	4.46003666689934	-0.681381376794663	adult19	*
-4.3621058067389	5.27072128701625	-0.893943746519888	adult19	*
-6.071605019783	5.23765566679867	-0.850410615205025	adult19	*
-0.851110578855979	3.10242132813462	3.21523254846254	adult19	*
-0.382461955670268	4.98587147386279	0.354789479842866	adult19	*
12.1786088919987	-2.09651331724847	8.17109279573334	adult19	*
22.1217401061086	-5.34872898373437	15.4097642312504	adult19	*
-4.85517332589859	2.57710825253409	0.512288298510944	adult19	*
-2.47519008852745	3.23517362647159	1.73662907358703	adult19	*
-1.89348969047294	4.7949611234844	-0.530002731397462	adult19	*
-4.66338968768245	6.41253879621716	0.00438437156513316	adult19	*
6.67346702490264	-1.88311458716071	8.20988352923303	adult19	*
-3.71500316298922	3.69189392563187	0.350253762850304	adult19	*
-4.38286950515883	3.2142213553162	-0.775906561879702	adult19	*
-4.49440154231512	4.35774529414453	0.325284015549593	adult19	*
-4.2275482010536	2.48826093150284	-2.52167175499886	adult19	*
19.2493229706952	-4.5976107880148	-8.92365949983192	adult19	*
-3.11221629380098	2.415276968167	0.677290750853338	adult19	*
-3.61875724616954	2.95610603232443	-1.54483125375876	adult19	*
1.37566901051872	1.27827323281234	-9.22758723036215	adult19	*
5.32885725060754	0.740588983913192	6.79257101294894	adult19	*
-2.22923081666056	5.03217441434917	0.743562976482514	adult19	*
-5.63626247326026	4.63037068114618	-0.612124022233514	adult19	*
-0.597608305378304	2.44012035722205	3.82619789985439	adult19	*
-0.413663065967317	4.8901358183883	2.2728008540256	adult19	*
-1.12563539378088	6.14570912963022	0.904806166590724	adult19	*
-0.125784444537805	2.46332071595765	2.36541373432483	adult19	*
-5.31851944004591	6.41088215712765	-2.3312247146295	adult19	*
-2.1227664908424	2.92469849216019	2.06980081002814	adult19	*
-3.37529623373345	3.51837891133785	2.60535118683005	adult19	*
2.7482511332617	0.690395918345027	0.840348305650926	adult19	*
-4.59852187376047	3.16935113087057	-0.302876319003664	adult19	*
-2.38016617288628	3.90457210259072	1.8085003732624	adult19	*
0.9873228007607	3.19241052948629	4.71293014712594	adult19	*
-3.06614143360257	4.95135074631972	0.213856421358093	adult19	*
9.03693234803717	-0.13127854547861	-12.9972817449608	adult19	*
-2.31239236942046	4.5085876976478	1.32764980966404	adult19	*
10.5259329740936	-2.50546442705017	-9.46669991507989	adult19	*
12.822081151253	-1.3389832362365	-13.1362104719382	adult19	*
7.12471372746219	2.44141221372098	-13.3156954779126	adult19	*
-1.05016703204733	1.33566307496763	3.30820520550499	adult19	*
9.99854846117296	0.681121787770035	-13.333182754918	adult19	*
-5.74713050464263	3.92246548942892	-1.5147162739724	adult19	*
-6.28659752128629	4.21507952379255	-1.31803291711603	adult19	*
2.15927323268529	2.07892145926399	4.49283833155082	adult19	*
-1.10043202248877	4.37239135321183	1.69124977439088	adult19	*
20.8842181536045	-3.48635362097869	-6.9584658510147	adult19	*
0.800261062281388	1.5831645059292	3.00517670228974	adult19	*
2.64560448086741	3.13092748961736	-9.91214178375275	adult19	*
-5.18276842950551	2.99569918493003	-0.630619455136231	adult19	*
25.8343775706086	-7.77340832494972	-5.34744582928462	adult19	*
-0.65200358412059	-5.56620256518928	-0.835222571874099	adult19	*
17.5732546266743	-4.83516910746918	13.5368238005533	adult19	*
-7.82554522340376	-11.179269465713	-1.5584314566151	adult19	*
-8.14876796695577	-16.47922800424	0.440248030530195	adult19	*
-10.6118079286861	-12.9319286753678	-3.74720977416064	adult19	*
-2.84044887972035	3.19513490317986	1.15471393481405	adult19	*
-3.47753060371366	4.35450119825926	1.48480735037595	adult19	*
-4.99961215188884	4.41303677602668	-1.59961343254674	adult19	*
1.78074236864885	2.7747394962769	0.733739289909413	adult19	*
-3.66208164083105	3.77621725752035	-1.30932842735981	adult19	*
-2.0811994261965	2.91076319013535	1.662428150737	adult19	*
7.98895308725586	1.94459171278817	8.0858958964888	adult19	*
-2.22014500394408	4.87706524022851	0.279313109713802	adult19	*
-2.88781006937202	3.83673399847619	1.04390384081032	adult19	*
-6.61133137409994	-12.2699108568844	-1.33005692864362	adult19	*
-7.12775128735982	-17.5713929371893	1.1416822045472	adult19	*
-4.68422016098478	4.98990851060472	-0.549940218473106	adult19	*
-5.45687191408071	-6.1124799860804	-0.454302694511259	adult19	*
-5.35171218457936	-5.98717200485826	-0.800703103211274	adult19	*
-4.2262759487103	3.18632647462927	-1.32713413091017	adult19	*
1.53736744779613	2.93396388324359	2.90813311438088	adult19	*
11.103591730826	0.119113444345756	-11.5611741672641	adult19	*
-1.37625111228447	3.39928886042616	1.94091374858427	adult19	*
10.6130016392102	-1.62378145336549	9.39957597259467	adult19	*
-0.468060370141244	2.60901573995784	2.40098930430096	adult19	*
-1.81328764079838	3.67970016037619	-0.560042750191682	adult19	*
-8.2031462870604	-5.84434297000074	-3.62742902347109	adult19	*
-5.0801246098052	3.54893227313854	-0.965817107341588	adult19	*
-5.54664018789132	5.25951246410358	-1.4844423152906	adult19	*
0.406095449346065	3.72059782214222	1.55333505644308	adult19	*
-2.39918337866459	3.00791327609872	1.24961758182773	adult19	*
-1.13837745074307	3.11112077579768	1.4522965572426	adult19	*
-3.4205737408981	4.99207331098773	-1.92320489470016	adult19	*
-5.5333962115023	3.22402388895235	-0.45056684424045	adult19	*
-1.63159420231524	3.80737525367838	-0.0935554073704583	adult19	*
15.1575980299716	-3.15115325795914	-10.3745497146342	adult19	*
-2.56801092435742	4.07389428104733	1.22014364485718	adult19	*
-4.26867450019377	5.38710168004108	-1.2158299219125	adult19	*
-2.91334125098737	6.16666896336187	-0.729473303165836	adult19	*
-1.79062215206895	2.21746402110558	2.12250286436643	adult19	*
0.903526079697038	2.74992085039024	4.02689440178115	adult19	*
-1.36002791908883	-1.65361948139129	0.301443739344204	adult19	*
1.54414656805036	2.80194169778702	-0.328906968184407	adult19	*
1.21194616721875	2.42892864564877	1.45040789175029	adult19	*
-2.33546473591679	-20.9380614001284	4.26655199572447	adult19	*
-5.11922187482496	5.97087664447857	-0.341989073797357	adult19	*
-1.13434328930382	6.27439099031975	-0.399066122308244	adult19	*
4.2221791807681	3.79022584000172	-10.9783927045738	adult19	*
0.923137442483577	2.09849960955769	4.47307716678011	adult19	*
-4.70951921039459	4.57381776751353	-1.38132258060706	adult19	*
-1.13707823692501	4.14468850387914	-1.08908978905292	adult19	*
0.229115821104149	1.77522827067024	3.29768907961476	adult19	*
3.78333154179683	0.676547180289	6.37067515418946	adult19	*
12.888336995997	-4.8367382769132	-7.50310454121597	adult19	*
-8.8583694584201	-4.76619711723749	-4.09263154008808	adult19	*
-1.14924170348282	3.51768392052693	1.22815763326005	adult19	*
6.26614208336204	-2.09942834873153	7.56219369352765	adult19	*
0.280184280184484	2.3887277969008	3.19316776845077	adult19	*
-2.86989299157377	5.77614180248167	0.397966835162847	adult19	*
4.23618226223511	1.40242568456464	3.5755736969798	adult19	*
-1.667518326286	0.579815331273833	1.8680392275469	adult19	*
-3.32589992836484	5.57684518039322	-0.955962181182693	adult19	*
-2.84303318201361	4.4640989748691	0.58621394650906	adult19	*
-4.78813586460732	5.55221462338487	-0.361246846482509	adult19	*
6.84603568202845	2.02579270172564	-12.870934632473	adult19	*
-2.73786426921924	3.38735107713193	-0.382360687615897	adult19	*
14.3749771661961	-1.51928419214516	10.4072492787231	adult19	*
-5.53549806398727	4.24185959339373	-0.569065990876776	adult19	*
10.3798631178964	-2.76544522031039	-10.6885925193203	adult19	*
14.3811127543722	-0.958438696688146	-12.0295071102517	adult19	*
-4.42556805854581	5.37876576044771	-0.64387560688262	adult19	*
-1.6390324529883	4.39300444435531	-4.10353125704689	adult19	*
17.6817653442987	-5.44931605229	-7.83787257077014	adult19	*
0.674282603794535	-2.52289559037816	-4.84220867009709	adult19	*
-4.78835689832975	3.5346849223776	-0.0181592587593078	adult19	*
15.7088950595424	-3.68325219660551	-10.8237439219534	adult19	*
-5.27598145314976	5.65896572141383	-0.89286227914939	adult19	*
1.61504976206135	-0.660512108626312	1.80813668260089	adult19	*
-7.1041510313745	-0.857091869861016	-0.764044986481168	adult19	*
-2.16960135792097	4.27858462467756	1.17077180926418	adult19	*
-4.59366925442683	6.43973080046277	-0.233820909722919	adult19	*
-4.94414154418515	4.96400905720488	-2.43432914685343	adult19	*
-0.404025674787421	0.185546013211456	4.14736553673551	adult19	*
12.5624799587828	-0.0112871392280806	-8.08213028603702	adult19	*
6.10363547020176	1.95518940860242	6.89261349166194	adult19	*
3.81908801621653	0.971391741443719	5.74617952865168	adult19	*
-1.50593333737626	2.30446739433516	3.62757816846917	adult19	*
2.73170244444798	3.17517431289372	-0.81880862218718	adult19	*
-5.79002073468189	5.63660973388748	-1.4699301520837	adult19	*
8.90156038287695	1.65378575633953	-10.7300366114771	adult19	*
-6.57287778426885	5.5201801699234	-0.178585629287728	adult19	*
-0.203001351859439	3.88535966208632	2.28158868064795	adult19	*
10.1175198650936	-0.159798560383015	8.89429855840341	adult19	*
-0.505276406749257	3.41414357188149	-0.85011016885764	adult19	*
-1.00809239969431	4.8085978993649	2.0132766173868	adult19	*
17.3629619359747	-1.62478735413295	-10.0068067322339	adult19	*
12.3821616417346	-2.82834722606064	11.5344042249935	adult19	*
1.19860097606919	2.17235417365706	1.98264682801067	adult19	*
-4.87284144424415	5.45641480149787	-1.96225110656431	adult19	*
-4.04990660834404	5.4270773521285	-0.0275898733794617	adult19	*
23.7779434804868	-7.80410269243246	-6.82838999762646	adult19	*
-4.09209762854109	5.74491120440068	-0.0249392728213783	adult19	*
16.3914168523113	-3.81440116557817	14.6190902338439	adult19	*
-5.42655752485402	3.94968422228416	-0.651150610992775	adult19	*
-3.81891115101997	4.40208113495182	0.832755733685335	adult19	*
-3.81304660337882	5.16808591790054	-1.42053663678476	adult19	*
-1.17517053720963	4.08583251972278	2.1944924410232	adult19	*
-4.65234720050946	2.69011848734406	-0.700197423250332	adult19	*
-2.46910639216069	4.64115839885066	1.2677702653828	adult19	*
-3.80253630278791	4.58970693117589	0.545183228391607	adult19	*
-3.4654494942547	4.24389404553584	0.552204567490763	adult19	*
-4.15585423004989	4.98493204822449	0.0527207728593792	adult19	*
11.7300347904659	-4.15131814028858	11.8483880352047	adult19	*
-5.11041152008739	1.66924947842493	-0.900162228826238	adult19	*
9.80874750502661	-0.221904657294199	-18.8136707302826	adult19	*
9.43384180201538	-2.40282839843147	7.84315617112087	adult19	*
-6.77762640194438	3.87795736993097	-0.353016425492753	adult19	*
-1.08808710791971	3.23468821700611	2.3867670240373	adult19	*
-1.60870772551471	4.19918102656784	-1.11555703772664	adult19	*
10.0563092163716	-1.24749021705985	6.40510775433031	adult19	*
9.40179214346685	-2.78149163337355	-8.51377897659325	adult19	*
4.3478656730915	-1.31256268284574	5.54178164605778	adult19	*
5.3646781931067	-0.720736395489024	-8.39985896539712	adult19	*
17.0087823531286	-2.96009891075898	-10.1991090887261	adult19	*
-5.85762332673049	3.25075450931583	-1.08335377320925	adult19	*
-1.73551918411946	4.3382935870365	1.72923595299648	adult19	*
-4.22448531647698	4.80070686662248	-0.373952380622163	adult19	*
-2.38629254660116	5.64577305451269	0.88932693661396	adult19	*
-7.59427691709754	-3.90872292331146	-2.40968169028429	adult19	*
1.82667723956648	3.62839808860256	-2.30974882121803	adult19	*
-5.18870625362996	-10.6713360646685	-0.152476638078076	adult19	*
24.2614366033224	-6.38263528772362	-4.59047588454944	adult19	*
-5.23266339246554	5.81781464833159	-0.251168012428058	adult19	*
-4.59792558602507	4.01298857720304	-3.16836009851845	adult19	*
-0.885257151999003	0.9968742107776	2.62566478671265	adult19	*
3.03105775242984	3.32178392334056	4.05382059576624	adult19	*
-2.88437173017787	0.702651841745276	1.08847386576311	adult19	*
4.78803173182798	-7.00463383555634	4.69817921422926	adult19	*
-7.42763857480527	-17.2109668342533	-0.581457864770518	adult19	*
12.3822360203876	-2.14043003318268	12.4243514994604	adult19	*
-5.43337244054523	1.89344499863343	-1.30835179254593	adult19	*
-3.58101393674131	5.18903223688688	-0.927319140146993	adult19	*
-0.961380213980019	3.72302773502137	1.83768007391425	adult19	*
-1.82870609397257	3.9202666744772	0.617915106602874	adult19	*
-2.55679199183537	3.44849878118503	-2.49376734531042	adult19	*
-3.6316847749215	3.88754806319503	0.71482703464583	adult19	*
0.186095338070439	2.67541667131851	1.02144403113153	adult19	*
0.549524598299872	0.139856579601541	-7.75558457235695	adult19	*
-2.14739856362218	1.53500589700178	1.69908427801171	adult19	*
5.59213463364652	-0.949515081626109	2.32850723124051	adult19	*
21.3076581222873	-5.68643060958712	-7.91638539738285	adult19	*
1.71198315040011	-1.92955397939948	2.25244656503882	adult19	*
19.3921182475543	-3.95259934426564	10.7034371636504	adult19	*
7.99845068032362	0.269949273868966	-6.0989111036362	adult19	*
0.104452108773917	3.97033282312774	2.03386490459173	adult19	*
-1.95346338278707	4.29474004879241	2.32558084199817	adult19	*
2.75669426900975	1.52449539400712	3.93530050183887	adult19	*
1.33023005607935	2.34172595543084	3.67864067712186	adult19	*
-2.94127736567449	4.59105604905558	0.595913464681314	adult19	*
-3.99841302634511	4.41764301236564	1.68346600484025	adult19	*
-4.68988256826952	4.94990111723874	-1.60142475104822	adult19	*
4.43682722519802	2.23086634544194	-13.9349089780135	adult19	*
-3.02946784848683	2.97184871546689	1.40438886261266	adult19	*
1.69388943814616	0.972804392582059	4.91671515743169	adult19	*
8.34991906537526	-0.875023130461289	6.01518357110459	adult19	*
5.62800984333339	-0.720067764623941	7.46594933985828	adult19	*
-0.0742368331152217	1.14243542467329	2.90615466869151	adult19	*
0.622138517104728	3.54977408992376	3.25750041293499	adult19	*
2.3261317196327	2.21971681173846	3.60048739359897	adult19	*
-0.735892333586398	3.48530504998274	0.703292060889352	adult19	*
-3.49345670157448	4.60444406840354	1.13502139637279	adult19	*
3.99914541471764	1.25902304797214	4.31012004131174	adult19	*
-0.344896406674056	3.52193893457362	-0.213268712184781	adult19	*
-3.64945434482098	2.978324091414	-0.794256830065266	adult19	*
-0.0192853862621997	1.39034917389496	0.783188631522363	adult19	*
-4.38575951355879	4.9181901491724	-0.335282001647422	adult19	*
-0.545873003829912	0.976416599514189	2.49317051997704	adult19	*
-3.93900199092119	2.37719535329143	1.12575059336638	adult19	*
-5.31915291848397	3.25957703370926	-3.16622388130227	adult19	*
1.14015697343469	4.07281117814648	0.331086441219079	adult19	*
6.09925651273511	-5.99612833821568	6.90675962351448	adult19	*
11.8298152465896	-2.36966505384073	-9.13141877555511	adult19	*
-1.44590607179774	4.140804574263	1.80667324849815	adult19	*
0.487250069011701	4.19432460950504	2.37956663344035	adult19	*
-4.06799494915999	3.99938570058824	-0.303796630806976	adult19	*
19.3897547125508	-6.03530798100341	-9.73210855058921	adult19	*
-7.13401486163193	-10.2204486285395	-1.19126913969484	adult19	*
13.6586263155664	-1.70950346059066	10.3085657805948	adult19	*
-4.80527163855935	6.547489189379	-0.0431075041870286	adult19	*
1.30216920335424	4.90146956993148	-0.117994451292989	adult19	*
-8.06394625179847	-5.32558645199633	-1.68437669649907	adult19	*
0.498331404262043	3.08991810572153	2.3895138708009	adult19	*
-1.72499808037792	2.30081848717743	1.22762412364649	adult19	*
5.4776095936728	1.13523012896329	6.44243782046542	adult19	*
-10.4395575992655	-9.06389370949034	-3.211639717421	adult19	*
-2.36515962393948	2.9819406107996	-0.810731416204541	adult19	*
-2.11166321855312	5.21593280899291	-0.0914115732258385	adult19	*
-3.34606718652587	0.835166440914157	-0.62764326902661	adult19	*
-6.80205568677566	-12.0786341376521	-0.121644337329244	adult19	*
1.45563580087908	2.79997042955892	3.3272881251526	adult19	*
17.6723828199163	-9.75076936986762	13.7519634433208	adult19	*
2.21645088494984	3.14742702070362	2.69427346006347	adult19	*
-4.20207061649534	3.30699382872993	-0.882578647531851	adult19	*
-5.64093338878434	-7.7119569052975	-1.88813649768989	adult19	*
2.01887277518903	2.90185585316396	1.58220834339789	adult19	*
3.58822207752722	-1.35481774249903	-12.1668386387476	adult19	*
10.4438866938109	-0.606756334368907	-9.19453570060089	adult19	*
0.318988562954981	2.85871111012831	4.33750921157069	adult19	*
-4.8535997896922	4.82364862719066	-2.0934009235615	adult19	*
5.89873230812456	1.49540425245653	-14.7032054923647	adult19	*
12.6134344687001	-1.24965990951042	-11.0530689866635	adult19	*
1.56932183892365	3.03380836429028	3.37537267663461	adult19	*
10.5141385647564	-0.672973547554367	-10.7261958518651	adult19	*
4.11546200015019	0.596193687705098	6.54100848977844	adult19	*
-4.84037311821938	4.2697315291171	-0.433944184657302	adult19	*
1.62905129008699	2.84556667289726	-0.0908834715709202	adult19	*
-2.40444940472591	4.33453458905081	0.543452910134761	adult19	*
-3.91191107769037	4.45864514633276	-0.857776085252587	adult19	*
-9.11046598991854	-20.3067399003551	0.933454725699372	adult19	*
4.76001139833231	3.62121960286451	-13.7370431331134	adult19	*
-4.59646743020815	4.45207545502331	-1.5741653640109	adult19	*
-2.63841788212239	4.38602946340418	-1.81489679457028	adult19	*
-3.419098356893	4.36585459115341	-1.40638909050758	adult19	*
24.4106977176583	-8.19868917960054	-6.77598857902709	adult19	*
-2.39700111043228	4.49049933204761	-0.945892772522779	adult19	*
-1.95420355613742	2.17697409247812	0.769280766563106	adult19	*
0.898277034072199	2.0250081609889	2.28377955053953	adult19	*
19.7742550810635	-7.07605585140584	13.5031556954802	adult19	*
-3.41499292134813	4.90017437153175	0.0436831951525692	adult19	*
33.1415964008104	-10.0082361750813	2.48075492619756	adult19	*
-1.42919550557715	3.03782820156146	-1.22542321115527	adult19	*
0.170594109574457	-0.16208850118269	1.26105332712859	adult19	*
7.83260976009214	-2.49924654233069	5.94762762263059	adult19	*
-3.54131038606768	4.59657538301142	0.616754332402144	adult19	*
-5.72393634378097	4.30621529108624	-1.09288347395669	adult19	*
16.831482367429	-5.21080568964726	14.1825148401548	adult19	*
1.28484829052562	3.19568924213435	4.33409094011572	adult19	*
-3.24320535067531	4.31148928511205	0.224847835369975	adult19	*
-3.63775858083169	3.40854404244509	-0.361347704084556	adult19	*
-5.71715407125523	2.89645092075315	-0.435674612645803	adult19	*
8.40056087898411	-2.19210556830238	9.20380622682874	adult19	*
-4.28182873021445	3.90035018592183	0.353036498151334	adult19	*
-2.35470062010334	5.37263175369342	0.871174718424996	adult19	*
-8.76437536281743	-4.02110754630697	-2.2755528773502	adult19	*
5.65557366369168	0.048492813035464	4.29526314470037	adult19	*
14.0723242053202	-1.20265372200731	-11.3093517889631	adult19	*
-3.91454849423383	-11.2460921509663	2.63574244315469	adult19	*
-4.79151144220826	5.45059717265501	0.0620415433808678	adult19	*
-1.62763252289697	-15.8493681754696	-3.27019123715541	adult19	*
-2.80516942128365	5.07177447393033	0.952963023009151	adult19	*
-1.90024053764064	3.15032001811169	-0.506165773606972	adult19	*
-3.05215937114807	4.77720275383373	-2.41477417341881	adult19	*
-3.49429603494327	4.57614118706291	0.2850083589422	adult19	*
-5.04870275605833	2.99895551521259	0.595946520813165	adult19	*
-5.29546833622339	5.38523828960084	-0.494048644206359	adult19	*
-4.91413721338068	2.85082597362706	-1.28460387306474	adult19	*
1.67695806533678	0.213839199198381	-11.1461957594991	adult19	*
0.190125105908281	4.71712354197115	-0.0624042596982481	adult19	*
-3.40489852918627	4.84505284434401	0.208533927858412	adult19	*
-0.0302173044023814	2.25708385873086	3.27595860568266	adult19	*
-1.81184337415845	4.98322564843569	-0.221499186670684	adult19	*
-5.14731019491278	5.44195616622768	-1.32854991224751	adult19	*
-5.10659726565066	3.94712646028627	-0.139020030785035	adult19	*
-2.35991832372283	2.7932939395255	0.713184029303766	adult19	*
-6.77754175275393	2.57203457972075	0.105866518932794	adult19	*
1.46797930274154	3.33134772234856	4.08984576295256	adult19	*
1.41105748208728	-0.996421008755277	4.44923172122717	adult19	*
-9.17798299129811	-23.2173784645637	-1.64173454874286	adult19	*
-1.81944256369448	-15.6073191000429	3.03342874696084	adult19	*
-2.71121259440009	4.500973536942	0.976640270105235	adult19	*
3.99948423404105	3.50007974637267	5.53214185659949	adult19	*
18.0692053647216	-4.86513975586095	-11.4744406674012	adult19	*
-0.624153017743645	3.60391377835262	0.197020930151911	adult19	*
-4.06017529458416	3.99694104595553	0.0499560893199142	adult19	*
