gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
itgb4	9.58605985223192e-246	3.08088683622514	0.723	0.102	1.91721197044638e-242
hcar1-4	1.56876627504568e-237	0.564148576785189	0.446	0.011	3.13753255009136e-234
krt94	1.46369410793891e-228	3.80086761459769	0.779	0.151	2.92738821587782e-225
nkx2.3	2.62133160368737e-213	0.650858757449372	0.541	0.048	5.24266320737473e-210
pdgfbb	5.62022994431844e-204	2.42794012069363	0.674	0.093	1.12404598886369e-200
scn4ab	5.73356050664865e-202	5.18667822129698	0.872	0.252	1.14671210132973e-198
col15a1b	1.98868544311684e-185	1.99888917093033	0.618	0.087	3.97737088623368e-182
gadd45ba	2.14414082899856e-185	3.04618388375924	0.808	0.147	4.28828165799713e-182
krt4	1.60672743366208e-181	2.88853518480915	0.703	0.106	3.21345486732416e-178
ahnak	1.95921176149651e-176	2.93243388268517	0.836	0.241	3.91842352299301e-173
anxa1a	5.11541232340279e-173	2.32862711242208	0.677	0.107	1.02308246468056e-169
col1a2	2.48375431013282e-172	2.03272147356855	0.695	0.138	4.96750862026563e-169
scinla	3.19041884959425e-171	1.14836169301127	0.562	0.049	6.3808376991885e-168
krt15	9.26687059735494e-170	1.18770050831778	0.587	0.074	1.85337411947099e-166
anxa2a	2.0100998515175e-167	2.03271550637449	0.692	0.138	4.02019970303501e-164
vcanb	1.46179230136636e-166	1.3754741834601	0.603	0.095	2.92358460273272e-163
nfatc2a	1.23498820358743e-165	0.972783838294053	0.531	0.053	2.46997640717487e-162
scn1ba	1.46863701127812e-163	2.77746313157054	0.723	0.161	2.93727402255624e-160
si:ch211-250c4.4	1.29029827541373e-162	0.587169448550411	0.528	0.063	2.58059655082745e-159
si:ch211-76l23.4	3.43710907785654e-162	0.308120021397743	0.515	0.049	6.87421815571309e-159
ehd2b	2.22120609527491e-161	1.41571307255671	0.61	0.11	4.44241219054981e-158
ifitm1	7.0785096614154e-161	1.36560691421326	0.605	0.103	1.41570193228308e-157
uacaa	1.96611550407509e-160	0.335331524164755	0.467	0.042	3.93223100815019e-157
srgn	8.44754781173121e-160	0.354614264064305	0.513	0.065	1.68950956234624e-156
ccl25b	1.05255028931867e-158	0.573450972154677	0.528	0.068	2.10510057863734e-155
lmo7a	1.98123122972049e-158	0.547076559601428	0.474	0.046	3.96246245944098e-155
ccdc3b	1.74558460233145e-157	0.306639425567128	0.362	0.016	3.4911692046629e-154
p3h2	1.60471573250387e-156	1.01244097564301	0.556	0.061	3.20943146500774e-153
s100a10b	3.40274034299511e-155	2.38454569801132	0.756	0.179	6.80548068599021e-152
col1a1a	4.42024104512466e-153	1.52633762925858	0.628	0.089	8.84048209024932e-150
cd99	1.77000366584916e-152	0.941281984247488	0.554	0.079	3.54000733169832e-149
tns1a	6.17462196063583e-152	0.89612191956957	0.564	0.1	1.23492439212717e-148
cyp24a1	7.23048767437649e-152	0.313449489332678	0.415	0.039	1.4460975348753e-148
lmod1b	6.56803815162035e-151	0.660262246917604	0.546	0.091	1.31360763032407e-147
cyp2p6	1.25195138675311e-149	0.360214706944343	0.431	0.014	2.50390277350622e-146
hspg2	4.05519234210444e-149	1.96538766693858	0.644	0.152	8.11038468420888e-146
prkcdb	1.54818411462079e-147	0.30304058934525	0.479	0.018	3.09636822924158e-144
irf7	8.51940515487115e-143	1.03267973329387	0.551	0.094	1.70388103097423e-139
fzd4	2.63464189537705e-141	0.732087394023217	0.538	0.05	5.2692837907541e-138
efemp2a	8.30317893065775e-141	0.90827113561211	0.523	0.077	1.66063578613155e-137
tppp3	1.39064796292854e-140	1.51048342946909	0.597	0.101	2.78129592585708e-137
si:ch211-1a19.3	9.29697588359918e-139	1.63579950643695	0.631	0.149	1.85939517671984e-135
dkk3b	1.28121277758494e-138	0.525259449814362	0.469	0.037	2.56242555516988e-135
ponzr1	3.13503534021952e-137	0.296000018706315	0.505	0.072	6.27007068043903e-134
RALGDS	4.0027324085931e-137	1.54235697418814	0.628	0.15	8.0054648171862e-134
col1a1b	1.86200028118737e-136	1.73801366302955	0.651	0.167	3.72400056237475e-133
zmp:0000000846	2.62860143267496e-136	0.971843676418192	0.449	0.058	5.25720286534992e-133
f3b	3.05492743421571e-135	2.78591795462399	0.697	0.13	6.10985486843141e-132
tnmd	4.48082267878972e-134	1.01569801660025	0.505	0.089	8.96164535757944e-131
mfap5	5.27056130091309e-133	1.09689930412771	0.526	0.091	1.05411226018262e-129
smtnb	5.17382646667199e-131	0.776578394003593	0.559	0.108	1.0347652933344e-127
s1pr5a	1.57640202834574e-129	0.302584074644772	0.344	0.009	3.15280405669147e-126
adma	3.28998902797779e-129	0.524060809117028	0.482	0.058	6.57997805595558e-126
fn1b	1.06587143154999e-128	2.00102016326756	0.672	0.19	2.13174286309998e-125
ftr82	2.7077532774129e-128	0.796446726374361	0.467	0.069	5.4155065548258e-125
krt8	1.39598067694545e-127	2.64327730462288	0.774	0.215	2.7919613538909e-124
amotl2a	5.03892188953911e-127	1.31646674765243	0.559	0.068	1.00778437790782e-123
fgfr2	5.33219807728615e-127	1.04112633344696	0.546	0.096	1.06643961545723e-123
fhl2a	6.6402928844525e-127	0.463190431885524	0.444	0.026	1.3280585768905e-123
rbpms2a	1.43451100082558e-126	1.33179831215106	0.615	0.144	2.86902200165115e-123
xirp2a	2.61752906105897e-126	0.962745489177888	0.551	0.101	5.23505812211794e-123
cldn11a	7.4695236271216e-126	1.66386877531493	0.644	0.158	1.49390472542432e-122
cd74a	1.06508948253256e-125	0.256622694430334	0.503	0.085	2.13017896506513e-122
col6a2	1.0747164168576e-124	1.47119341708446	0.654	0.183	2.1494328337152e-121
cxcl8b.1	2.30505322710435e-123	0.392475483567528	0.205	0.005	4.61010645420871e-120
elf3	5.9982693466995e-123	0.603777264395935	0.508	0.07	1.1996538693399e-119
zgc:77486.1	6.44020444944849e-123	0.927877925422571	0.531	0.072	1.2880408898897e-119
tuft1a	3.40171210654421e-122	1.87169680092401	0.682	0.185	6.80342421308842e-119
si:dkey-16l2.20	3.52507787533126e-122	0.355558690026577	0.369	0.028	7.05015575066251e-119
creb5a	6.12799710287081e-122	0.957564398451077	0.546	0.117	1.22559942057416e-118
egr1	2.68665803311603e-121	2.11492106894526	0.754	0.216	5.37331606623205e-118
zfp36l1b	5.10892720791826e-120	1.53391920161928	0.621	0.105	1.02178544158365e-116
ehbp1l1a	1.25182756022451e-119	0.315076881449765	0.508	0.093	2.50365512044903e-116
lpp	5.76263059374743e-119	1.07523026048769	0.621	0.165	1.15252611874949e-115
plod2	8.63474367978478e-119	0.741404777093429	0.474	0.078	1.72694873595696e-115
crip1	9.12099239858976e-118	1.95810617892477	0.738	0.237	1.82419847971795e-114
lrp1aa	2.79781434288955e-117	0.935024505222009	0.574	0.126	5.59562868577909e-114
si:ch211-137i24.10	1.82074225280979e-116	0.971652985969607	0.572	0.139	3.64148450561959e-113
si:ch211-248e11.2	2.54861464917401e-116	0.315849523409975	0.413	0.049	5.09722929834802e-113
rgs5a	5.0504362549917e-116	0.962225489262023	0.623	0.136	1.01008725099834e-112
mylkb	7.7319509713086e-115	1.47241079220071	0.605	0.158	1.54639019426172e-111
socs3a	1.18873355508926e-114	2.75452079553066	0.731	0.174	2.37746711017851e-111
icn	1.47115758620406e-114	2.57964513865589	0.877	0.384	2.94231517240811e-111
col12a1b	1.57041178324917e-114	0.554995167061859	0.51	0.107	3.14082356649834e-111
thbs1a	6.60129862854635e-114	0.671504400136694	0.556	0.134	1.32025972570927e-110
vwa1	9.17300437920743e-114	1.79069094840067	0.592	0.112	1.83460087584149e-110
pros1	1.61483487974374e-113	0.650925314558728	0.551	0.12	3.22966975948749e-110
notch2	3.42269857765116e-113	0.978449118616507	0.6	0.156	6.84539715530233e-110
epcam	3.63661326793019e-113	1.63708475575209	0.538	0.086	7.27322653586038e-110
krt18b	2.22305808628159e-112	2.39340223818328	0.608	0.119	4.44611617256318e-109
cdh1	4.01623772982189e-112	1.44977103129381	0.554	0.118	8.03247545964378e-109
slc1a5	8.1708073275434e-112	0.256197792842015	0.426	0.007	1.63416146550868e-108
rspo1	6.05600395012789e-111	0.632898452925603	0.331	0.037	1.21120079002558e-107
klf2a	1.14696981108347e-109	0.292550269403529	0.454	0.033	2.29393962216694e-106
ntn1a	5.61684618454295e-108	0.581164783839054	0.477	0.08	1.12336923690859e-104
kcng1	7.35625221612046e-108	0.273259154014707	0.551	0.11	1.47125044322409e-104
epas1a	2.69037734799098e-107	0.56357692369444	0.492	0.098	5.38075469598197e-104
cav2	4.61878260878606e-106	0.495273451606069	0.459	0.072	9.23756521757212e-103
tnfrsf19	4.06894058758987e-105	0.416973443375555	0.531	0.112	8.13788117517975e-102
lsp1	4.1914465897633e-105	0.778701859398022	0.538	0.088	8.38289317952661e-102
cavin1b	6.48286320058532e-105	0.809916001988231	0.59	0.159	1.29657264011706e-101
si:dkey-22o12.2	2.54330087065717e-103	0.769933349224614	0.495	0.045	5.08660174131433e-100
zgc:195173	2.55217308442088e-103	0.381790013703425	0.444	0.039	5.10434616884175e-100
sulf1	3.52297364233914e-103	0.494982293775942	0.508	0.084	7.04594728467828e-100
si:ch211-253b8.5	2.36179852786461e-102	1.15902128433724	0.538	0.112	4.72359705572922e-99
slc25a25a	5.43631947791982e-102	1.39602510863641	0.618	0.163	1.08726389558396e-98
pfkfb3	5.61465436029517e-102	0.866572598880474	0.562	0.141	1.12293087205903e-98
cfd	6.72171004248236e-102	0.959404075781963	0.618	0.19	1.34434200849647e-98
si:ch211-178n15.1	3.22992038669199e-101	1.52914469267682	0.595	0.16	6.45984077338399e-98
col14a1a	1.20518026918966e-98	0.973409101108316	0.615	0.177	2.41036053837933e-95
cox8b	1.7450028141374e-98	0.277099467346008	0.554	0.145	3.4900056282748e-95
itm2bb	4.70562305020744e-98	0.403469094286551	0.459	0.091	9.41124610041488e-95
ezra	1.61458069635691e-97	0.252062442262688	0.433	0.082	3.22916139271381e-94
tagln2	6.65145330424174e-97	1.84200712732636	0.756	0.279	1.33029066084835e-93
col6a1	1.35058875002092e-96	1.48885947754916	0.685	0.241	2.70117750004185e-93
myh11a	1.92348196960561e-96	2.30489009316138	0.633	0.207	3.84696393921122e-93
dspa	2.23128993203217e-96	0.560018282794089	0.487	0.102	4.46257986406435e-93
cspg5a	5.05024898332237e-95	1.07488304848997	0.505	0.071	1.01004979666447e-91
krt18a.1	9.2922169039696e-95	2.67224325727101	0.605	0.087	1.85844338079392e-91
kdrl	2.17363314871377e-94	0.609555320097994	0.395	0.037	4.34726629742754e-91
cav1	2.55407971670647e-94	1.23782009912631	0.587	0.186	5.10815943341294e-91
wu:fj16a03	7.51392973990628e-94	1.51731534951207	0.569	0.16	1.50278594798126e-90
rbp4	2.45635998274916e-93	0.710234972515422	0.567	0.151	4.91271996549831e-90
bhmt	7.03629645114374e-92	0.297120547562106	0.551	0.103	1.40725929022875e-88
tmem176	5.21495043710569e-91	2.14036640108452	0.533	0.048	1.04299008742114e-87
htra1b	6.91448505039251e-90	0.336337470956694	0.446	0.063	1.3828970100785e-86
fsta	9.46576383658271e-90	0.81486321126083	0.462	0.075	1.89315276731654e-86
clic2	7.55164903558206e-89	1.41273930444322	0.531	0.099	1.51032980711641e-85
slc6a1b	1.73463434976496e-88	0.444590459378518	0.546	0.133	3.46926869952991e-85
ugt8	2.65220319674891e-88	0.655234197452689	0.459	0.041	5.30440639349781e-85
aqp8a.1	3.64507233182471e-88	1.98368013991511	0.574	0.171	7.29014466364942e-85
depdc7a	3.6161070072848e-87	0.492207757455242	0.521	0.118	7.2322140145696e-84
klhl8	6.55343255094755e-87	0.315292853521976	0.513	0.095	1.31068651018951e-83
aoc2	7.04691535726034e-87	0.73453980641392	0.541	0.128	1.40938307145207e-83
c6.1	1.7711232354028e-86	1.16106849602838	0.538	0.127	3.5422464708056e-83
fosb	2.00258888277225e-86	2.83533735168596	0.815	0.354	4.0051777655445e-83
fgfr1b	3.07757929820205e-86	0.823380259700465	0.474	0.066	6.1551585964041e-83
inhbaa	3.21611103729995e-86	0.723623517026862	0.451	0.049	6.4322220745999e-83
stard9	5.36566954885688e-86	0.537469859674668	0.567	0.17	1.07313390977138e-82
thbs1b	3.44303051803587e-85	0.762456832205974	0.495	0.105	6.88606103607173e-82
hsp70.3	4.39714093241495e-85	2.32176538333621	0.7	0.202	8.7942818648299e-82
nr4a1	9.18605000515971e-85	0.721506965358882	0.636	0.204	1.83721000103194e-81
gem	1.78694984687917e-84	0.271777071886164	0.441	0.062	3.57389969375835e-81
glis2a	8.62573294462768e-84	0.643566983351392	0.554	0.174	1.72514658892554e-80
pcolce2b	9.29250208329614e-84	0.509723838489465	0.456	0.056	1.85850041665923e-80
erbb3b	1.56712036784663e-83	0.546971793453379	0.451	0.049	3.13424073569327e-80
desmb	3.14791311724642e-83	0.812137867549308	0.595	0.175	6.29582623449285e-80
hpgd	3.48419775983702e-83	0.46315895768872	0.387	0.056	6.96839551967405e-80
fhl3b	4.09448781327961e-83	0.797163011769712	0.477	0.073	8.18897562655921e-80
lrp5	2.63687461219136e-81	0.428829849055345	0.392	0.049	5.27374922438271e-78
lgals2a	3.54043600501178e-81	0.384932364779451	0.505	0.084	7.08087201002356e-78
jdp2b	5.50373921222576e-81	2.92047985213897	0.605	0.098	1.10074784244515e-77
itga6b	1.15450730427177e-80	0.830942083664921	0.433	0.038	2.30901460854354e-77
nr5a2	8.66374543295745e-80	0.647532253963808	0.472	0.118	1.73274908659149e-76
bmp16	9.25906417747249e-80	0.468971466395443	0.503	0.1	1.8518128354945e-76
bcar1	1.38115093106576e-79	1.11296186836489	0.462	0.041	2.76230186213152e-76
ANPEP	2.1990829327085e-78	0.772665280241265	0.421	0.091	4.398165865417e-75
fat1a	7.94399836523333e-78	0.428020672605004	0.585	0.17	1.58879967304667e-74
ptprb	1.41898537629187e-77	0.594096463549705	0.462	0.055	2.83797075258374e-74
flna	2.31144214275598e-77	1.40693124439175	0.638	0.207	4.62288428551196e-74
apoa1a	6.04140015784958e-77	0.415987924235628	0.572	0.19	1.20828003156992e-73
hmox1a	9.54024488900673e-76	0.382898711521879	0.446	0.091	1.90804897780135e-72
tspan4b	2.30582016449913e-75	0.515375010412752	0.492	0.105	4.61164032899825e-72
scarb2a	1.24280919201708e-73	1.02290045582332	0.644	0.234	2.48561838403417e-70
apoeb	3.03874606813055e-73	0.938046729981441	0.472	0.078	6.07749213626109e-70
tcima	3.55987048898078e-73	0.50138807952739	0.508	0.084	7.11974097796155e-70
sparc	2.21246394420901e-72	1.87217471477162	0.544	0.083	4.42492788841801e-69
si:ch211-251b21.1	1.20217396213357e-71	1.4588676912792	0.472	0.049	2.40434792426714e-68
zgc:193726	1.27864874439573e-71	2.92789907345869	0.503	0.137	2.55729748879145e-68
nrg1	2.05477460617913e-71	0.957920032157883	0.49	0.135	4.10954921235825e-68
si:dkey-34d22.1	2.4396946091473e-71	2.16749882669278	0.508	0.076	4.8793892182946e-68
stc2a	2.85067802297863e-71	0.536290530937721	0.503	0.117	5.70135604595726e-68
si:ch211-195b13.1	3.62452733603069e-71	0.359874052397861	0.51	0.112	7.24905467206138e-68
sdc4	1.90301446767295e-70	1.3518599972325	0.61	0.161	3.8060289353459e-67
b2m	2.60234546675591e-70	1.0533162097585	0.664	0.265	5.20469093351182e-67
znf1020	2.76674843053559e-70	0.309186192884231	0.308	0.022	5.53349686107119e-67
col6a3	3.29654042952275e-70	0.511264674189746	0.608	0.209	6.5930808590455e-67
cxcl8a	3.3112571611952e-70	0.796149194707539	0.436	0.083	6.62251432239041e-67
myo1cb	3.89467685591219e-70	0.551872780135409	0.595	0.197	7.78935371182439e-67
agrn	6.26323382626201e-70	0.488049632184631	0.536	0.135	1.2526467652524e-66
pnp5a	1.00252782527299e-69	0.258852791184115	0.518	0.124	2.00505565054597e-66
sycn.2	8.14414415455462e-69	0.284083439453674	0.574	0.205	1.62882883091092e-65
CR762483.1	4.3674063917973e-68	1.38492824392406	0.464	0.061	8.73481278359461e-65
il34	5.43918030440927e-68	0.348576394867919	0.444	0.052	1.08783606088185e-64
eps8l2	9.92683833491098e-68	0.295957907291148	0.479	0.127	1.98536766698219e-64
cx30.3	7.33902542426134e-67	0.534748866020977	0.31	0.053	1.46780508485227e-63
sgk1	2.10023780352435e-66	0.997603450138553	0.505	0.091	4.20047560704871e-63
im:7152348	2.81867208638335e-66	0.757728558072181	0.433	0.031	5.63734417276671e-63
nrarpa	3.17647367822247e-66	1.41595639642631	0.513	0.118	6.35294735644495e-63
rem1	5.72605678595423e-66	0.401334621289293	0.1	0.025	1.14521135719085e-62
ctsl.1	6.20362516450542e-66	0.314006286484559	0.495	0.157	1.24072503290108e-62
zfhx3	1.29318299834207e-65	0.985756221340224	0.533	0.129	2.58636599668414e-62
her6	1.75772056714955e-65	2.86707182680461	0.559	0.093	3.5154411342991e-62
cpb1	4.28405495119351e-64	0.481106787728253	0.626	0.243	8.56810990238702e-61
cldn7b	8.6866300243892e-64	0.625026161125159	0.279	0.045	1.73732600487784e-60
mmp14b	1.21166639104639e-63	0.783295337913936	0.462	0.07	2.42333278209278e-60
myl9a	2.9876018987297e-63	1.16775122838538	0.621	0.219	5.9752037974594e-60
ctgfa	4.21345373248325e-63	1.23401436927859	0.469	0.066	8.42690746496649e-60
pbx3b	5.20334663958424e-63	0.816073475606502	0.508	0.109	1.04066932791685e-59
eppk1	7.19207610218264e-63	0.800738293560307	0.51	0.16	1.43841522043653e-59
cldn15a	8.9723859445121e-63	1.03515012537823	0.397	0.103	1.79447718890242e-59
vil1	1.15280912337412e-62	0.305059859196741	0.421	0.072	2.30561824674824e-59
emilin1a	6.03709341333445e-61	0.75600389086661	0.315	0.059	1.20741868266689e-57
cxcl12a	7.07665082181248e-61	1.66108416076291	0.508	0.1	1.4153301643625e-57
krt91	7.21504371006492e-61	0.757625570091171	0.438	0.057	1.44300874201298e-57
erap2	1.00655002112036e-60	0.250507839516949	0.351	0.081	2.01310004224073e-57
rgs12b	1.75671980249209e-59	0.341763984489721	0.526	0.17	3.51343960498419e-56
foxp4	3.54939044428505e-59	2.16162493418471	0.526	0.07	7.09878088857009e-56
zgc:112160	1.78579211093895e-57	0.503224898414756	0.638	0.259	3.5715842218779e-54
cyr61	5.08582006896842e-57	2.00473310250785	0.515	0.093	1.01716401379368e-53
nocta	7.2904506087361e-57	0.550704540084268	0.551	0.184	1.45809012174722e-53
mmp14a	2.14127636901802e-56	0.411901882816356	0.433	0.06	4.28255273803605e-53
nr4a2b	2.04642872541485e-55	1.29528343636809	0.426	0.041	4.09285745082971e-52
mcl1a	2.74447785911489e-53	1.7264517856561	0.664	0.236	5.48895571822979e-50
acvrl1	2.95596881228833e-53	0.331491307363507	0.39	0.025	5.91193762457667e-50
dsc2l	3.35490774257939e-53	0.771752979972816	0.454	0.099	6.70981548515878e-50
atf3	1.4055085094953e-52	2.03173018952584	0.551	0.129	2.81101701899061e-49
nr4a3	1.43588369946215e-52	0.651763352937843	0.408	0.041	2.8717673989243e-49
hspb8	3.71975554803474e-52	0.956608206848913	0.451	0.068	7.43951109606949e-49
tpm2	5.45665804632478e-52	1.25157649952741	0.628	0.251	1.09133160926496e-48
irf8	3.02740150422896e-51	0.665008632809741	0.418	0.059	6.05480300845793e-48
cldnc	3.45377802111112e-50	0.694296612550867	0.326	0.08	6.90755604222224e-47
cpa5	4.39516916699559e-50	0.41173922603683	0.638	0.275	8.79033833399118e-47
mylka	4.56257485046591e-50	0.80040014464931	0.433	0.066	9.12514970093181e-47
otud1	1.18801977272195e-49	0.375266237341436	0.395	0.078	2.37603954544391e-46
chtf18	3.48269616903032e-49	0.451070991275203	0.338	0.081	6.96539233806064e-46
col5a2a	7.64486716465926e-49	0.553363597644969	0.49	0.144	1.52897343293185e-45
tjp3	7.8363819455394e-49	0.30139953922717	0.321	0.078	1.56727638910788e-45
calm3a.1	8.39072707224557e-49	1.50998191797115	0.695	0.293	1.67814541444911e-45
fosl1a	1.032418949739e-48	1.6751060620549	0.608	0.186	2.06483789947799e-45
rpl18a	1.51264064173601e-48	0.852803084721219	0.744	0.354	3.02528128347203e-45
cxcl18b	6.47855920445563e-48	2.44869942388037	0.505	0.069	1.29571184089113e-44
serpinh1b	1.25150878166241e-47	1.74695929622116	0.613	0.204	2.50301756332482e-44
dnajb1b	1.7239312402593e-47	2.21897813534329	0.682	0.258	3.44786248051861e-44
pkp3b	1.97487459240737e-47	0.599496285621332	0.433	0.068	3.94974918481474e-44
sorbs3	2.00398328470783e-47	0.459434769749665	0.579	0.222	4.00796656941565e-44
sb:cb1058	5.65275984645495e-47	0.3733799499085	0.359	0.072	1.13055196929099e-43
irf1b	1.17841537336218e-46	1.21632826641235	0.482	0.134	2.35683074672436e-43
loxl1	2.59601931665479e-46	0.310832701930637	0.495	0.145	5.19203863330958e-43
si:dkey-79d12.5	8.08898771285085e-46	1.04649141557111	0.477	0.116	1.61779754257017e-42
rpl19	3.48303126670598e-45	0.711428936439948	0.746	0.361	6.96606253341196e-42
socs3b	5.60472382048007e-44	1.80533306144667	0.472	0.085	1.12094476409601e-40
mid1ip1b	5.8945638737139e-44	0.474761296917509	0.518	0.144	1.17891277474278e-40
rpl15	1.54065478398069e-43	0.90274681801732	0.713	0.339	3.08130956796138e-40
rplp2	6.40591925194321e-43	0.663394207720705	0.646	0.273	1.28118385038864e-39
rps3a	6.63173008143762e-43	0.8510960389125	0.738	0.37	1.32634601628752e-39
tsku	2.31796718933032e-42	0.41677247135933	0.392	0.036	4.63593437866064e-39
cebpd	3.92274879609689e-42	1.72362327138752	0.536	0.133	7.84549759219378e-39
CABZ01061591.1	4.09279834164872e-42	0.33427213690907	0.144	0.104	8.18559668329745e-39
rpl35	5.20871424129468e-42	0.956518022897609	0.782	0.414	1.04174284825894e-38
ctrl	6.77800845967124e-42	0.255532122402504	0.641	0.288	1.35560169193425e-38
si:dkey-17m8.1	6.78344390411921e-42	0.304836433162386	0.1	0.032	1.35668878082384e-38
marcksl1a	7.1847491947545e-42	1.33708201559996	0.528	0.139	1.4369498389509e-38
rflnb	9.96614938331366e-42	0.286827476145878	0.113	0.043	1.99322987666273e-38
spry4	1.35173103002022e-41	1.17832478060192	0.523	0.157	2.70346206004044e-38
cdc42ep3	2.7368287670153e-41	0.611594009118394	0.387	0.057	5.47365753403059e-38
rps5	9.57285920061708e-41	0.583289089854171	0.692	0.326	1.91457184012342e-37
sncga	1.23528552928617e-40	0.341130112846731	0.585	0.249	2.47057105857233e-37
rps16	2.19702516813429e-40	0.827976903369938	0.731	0.359	4.39405033626858e-37
slc20a1b	5.29739046999221e-40	0.322012801902851	0.626	0.264	1.05947809399844e-36
eef2b	1.40246028848594e-39	0.629753985317566	0.7	0.332	2.80492057697188e-36
tpmt.1	1.58884479864069e-39	0.316113026270672	0.392	0.039	3.17768959728137e-36
igf2b	2.56752813783961e-39	1.01094493835561	0.436	0.086	5.13505627567921e-36
cnn3a	3.07136199384268e-39	1.95842298208017	0.454	0.059	6.14272398768535e-36
nfkbiaa	3.59862319288078e-39	1.85504159578967	0.464	0.11	7.19724638576156e-36
afap1l1a	3.80942549726455e-39	1.3378460091689	0.438	0.086	7.6188509945291e-36
rpl8	6.33201088925107e-39	0.740075487566832	0.728	0.367	1.26640217785022e-35
hspa5	2.47974316991221e-38	1.1219445198226	0.574	0.208	4.95948633982442e-35
rpl9	3.28165464374684e-38	0.798987030451521	0.733	0.366	6.56330928749368e-35
ela3l	3.54303117322212e-38	0.800524704119512	0.723	0.394	7.08606234644424e-35
mmp17b	6.15253696246041e-38	0.54118365971083	0.149	0.019	1.23050739249208e-34
zgc:162730	1.59314815521172e-37	2.41668982257114	0.518	0.104	3.18629631042343e-34
tfa	2.11055551600015e-37	0.393285107066114	0.413	0.084	4.22111103200029e-34
klf3	1.10074761830006e-36	0.470462889469202	0.459	0.13	2.20149523660012e-33
