gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:ch211-153b23.7	2.40437218775613e-190	0.44219357983309	1	0.064	4.80874437551226e-187
myo5b	3.70966100275305e-158	0.317441024606321	1	0.057	7.41932200550611e-155
si:dkeyp-69c1.9	1.04699606782452e-124	0.437857924101041	1	0.083	2.09399213564904e-121
slc30a8	1.64042481849362e-121	1.23084725251518	1	0.129	3.28084963698723e-118
CLEC3A	1.68807431067154e-119	0.625303981305775	1	0.127	3.37614862134307e-116
si:dkey-238d18.4	1.19373616489418e-116	0.530106365978956	1	0.1	2.38747232978837e-113
si:dkey-250k10.4	3.92059142740841e-113	0.788445414723103	0.15	0.016	7.84118285481683e-110
smyd1a	1.22870832659005e-102	0.752898553305413	1	0.153	2.45741665318011e-99
hrc	3.2077096660577e-102	0.573890763296186	1	0.157	6.4154193321154e-99
CABZ01084501.3	4.12614447343589e-97	0.422264432182354	0.238	0.003	8.25228894687177e-94
nppa	4.29692054837091e-96	0.422569182072896	0.238	0.003	8.59384109674182e-93
kcnj13	1.20260668562874e-93	0.501636644781623	0.863	0.04	2.40521337125748e-90
zgc:110789	2.27936175406195e-90	0.808311712747618	1	0.164	4.5587235081239e-87
si:ch211-71m22.3	2.31881326003886e-90	0.9620600799234	0.975	0.148	4.63762652007772e-87
alkal2b	2.83329623227347e-87	1.06619461215503	1	0.182	5.66659246454695e-84
crestin	2.98593232894587e-85	0.416390976006156	1	0.131	5.97186465789175e-82
prkar1b	3.2003697247436e-85	1.06049558068032	1	0.171	6.40073944948719e-82
si:ch211-160j14.2	1.53204986640346e-84	0.429507755360307	1	0.192	3.06409973280692e-81
atp11a	4.79321208366892e-83	0.596668041054814	1	0.218	9.58642416733784e-80
drd3	1.92505755915595e-82	1.56069779207131	1	0.185	3.8501151183119e-79
slc24a4a	7.66069019674353e-78	1.47546777817249	1	0.236	1.53213803934871e-74
trpm1b	1.0665357560397e-76	0.624532213917337	1	0.199	2.13307151207939e-73
dhrs9	3.54073014047687e-76	0.566058527805374	1	0.243	7.08146028095374e-73
cdk15	3.60607303420271e-71	1.52226630047359	1	0.18	7.21214606840543e-68
hsc70	3.71318662362911e-70	0.898393074993973	1	0.224	7.42637324725821e-67
cdh1	1.40176774504124e-69	1.37941993643862	1	0.246	2.80353549008247e-66
pts	1.08789070551822e-68	0.251264115661501	0.162	0.116	2.17578141103645e-65
slc38a11	1.12142368588682e-67	1.66135140350457	1	0.278	2.24284737177363e-64
zgc:162171	1.98884777172193e-66	0.33570186150774	0.825	0.06	3.97769554344386e-63
hsd20b2	1.60607102529667e-65	1.26005745326664	1	0.252	3.21214205059333e-62
s100w	1.44942647827766e-64	1.82556935878846	1	0.301	2.89885295655532e-61
si:dkey-51e6.1	4.13299283714377e-64	0.569473040107397	1	0.271	8.26598567428753e-61
hs1bp3	1.74056547988152e-63	1.00080545687247	0.925	0.164	3.48113095976304e-60
tmeff2b	7.34039627448718e-61	0.529014096697072	1	0.29	1.46807925489744e-57
cdc42ep3	1.43369219983712e-60	0.327526606548785	1	0.324	2.86738439967423e-57
emp3b	3.67496105597573e-60	1.02862126795491	1	0.277	7.34992211195146e-57
slc2a15b	3.72042840232209e-60	2.26872850060167	1	0.295	7.44085680464418e-57
rgs16	8.87242459224398e-60	0.700926595423631	1	0.306	1.7744849184488e-56
mitfa	1.02655269092678e-59	2.229784161596	1	0.357	2.05310538185355e-56
gatm	1.27991345999255e-59	0.459167977484514	1	0.242	2.55982691998509e-56
slc22a2	4.29408491457507e-59	2.56710960245573	1	0.338	8.58816982915014e-56
stx12l	5.78621670399143e-58	1.03050474270731	1	0.345	1.15724334079829e-54
zdhhc2	8.98775590208709e-58	2.15013256476241	1	0.348	1.79755118041742e-54
dhdhl	2.34341798041743e-57	0.592080094308943	1	0.321	4.68683596083486e-54
csrp2	1.24302033427517e-56	2.41222596804436	1	0.376	2.48604066855034e-53
lmo7a	2.11160737980802e-56	0.349064469759365	1	0.332	4.22321475961604e-53
zc3h7ba	2.26443485158874e-56	0.573793984474221	1	0.311	4.52886970317747e-53
b2m	3.08164012908198e-55	0.323832348522784	1	0.21	6.16328025816396e-52
tyrp1a	6.47172091771725e-55	3.4650499907992	1	0.47	1.29434418354345e-51
tmem243a	3.25831594512795e-54	2.89958553838341	1	0.435	6.51663189025589e-51
