gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:dkey-46i9.1	1.12555488757359e-25	0.344100631437223	0.802	0.089	2.25110977514718e-22
vim	1.33861800485789e-25	1.35646253680221	1	0.553	2.67723600971578e-22
ndrg4	1.91367635218771e-25	0.93762665874842	0.767	0.104	3.82735270437541e-22
cntfr	4.23404389338268e-25	1.01712628385016	1	0.538	8.46808778676536e-22
hsbp1a	6.48270469803973e-25	1.2878936106649	0.965	0.502	1.29654093960795e-21
b3gat2	8.57367166103958e-25	0.325920597465578	0.267	0.077	1.71473433220792e-21
irx4a	4.27039835833434e-24	0.820958396012937	0.267	0.036	8.54079671666868e-21
hoxc5a	4.38560111793078e-24	0.323189727966074	0.209	0.227	8.77120223586156e-21
atp5if1b	5.14642683836312e-24	1.24198273120295	0.977	0.509	1.02928536767262e-20
tubb5	6.35325560720919e-24	1.741927054347	0.907	0.362	1.27065112144184e-20
cadm4	6.97091298477592e-24	1.29751502527123	0.756	0.138	1.39418259695518e-20
acbd7	2.8460173808561e-23	1.12563384115853	0.93	0.416	5.69203476171219e-20
NPAS3	3.2743910086051e-23	0.277614662174698	0.756	0.171	6.54878201721021e-20
stxbp1a	6.31444951185013e-23	1.75633829158625	0.802	0.241	1.26288990237003e-19
gng13b	7.59457217437868e-23	0.418338654230032	0.779	0.15	1.51891443487574e-19
msi2b	8.31995781541054e-23	1.01442207624362	0.977	0.446	1.66399156308211e-19
h2afx1	1.71309179340085e-22	0.935554223001652	1	0.925	3.4261835868017e-19
cnrip1a	1.78849388491466e-22	1.44108757207304	0.814	0.233	3.57698776982931e-19
hoxb7a	2.07337225403276e-22	1.29751085901708	0.814	0.28	4.14674450806552e-19
chrnb4	2.34197403225217e-22	0.574908733665063	0.802	0.225	4.68394806450435e-19
atp1a3b	3.82270915029614e-22	0.304631906316336	0.698	0.049	7.64541830059228e-19
arhgdig	2.10241434032786e-21	0.563838622647339	0.837	0.331	4.20482868065571e-18
vsnl1a	2.34084321144671e-21	0.738004189337192	0.686	0.067	4.68168642289342e-18
chchd10	4.21199300146588e-21	0.301924438890804	0.907	0.279	8.42398600293177e-18
pou3f3a	8.19025569956903e-21	0.28371635469064	0.151	0.037	1.63805113991381e-17
smarca2	1.01048721618172e-20	0.351640570651883	0.93	0.414	2.02097443236344e-17
dynll2a	1.29257023045066e-20	0.908774790500361	0.802	0.173	2.58514046090131e-17
idh1	1.98749846689224e-20	0.488790151523711	1	0.551	3.97499693378448e-17
CABZ01102109.1	2.26950917534894e-20	0.386965307786158	0.733	0.216	4.53901835069788e-17
cxcl14	2.37458645912392e-20	0.832094881807232	0.872	0.397	4.74917291824783e-17
csdc2a	1.0687715276225e-19	1.5256981278492	0.779	0.222	2.13754305524501e-16
atp5mc1	3.66339324122865e-19	1.25313671346201	1	0.714	7.3267864824573e-16
rpz2	4.56024049413413e-19	0.308454028508878	1	0.527	9.12048098826826e-16
atcaya	1.32213811057657e-18	1.29736617269763	0.756	0.188	2.64427622115313e-15
rbfox3a	1.70171111090526e-18	1.99990470644385	0.744	0.203	3.40342222181052e-15
fez1	4.63597705621716e-18	1.75943364543764	0.767	0.31	9.27195411243432e-15
zgc:112234.2	5.48051947450056e-18	0.326848393050905	0.151	0.067	1.09610389490011e-14
vat1	6.14131229383573e-18	0.720538742570774	0.93	0.403	1.22826245876715e-14
nme2b.2	1.54003195764255e-17	0.326223713127548	0.256	0.258	3.08006391528511e-14
uncx4.1	1.76155265608483e-17	0.337017984936717	0.267	0.095	3.52310531216965e-14
adcyap1b	3.45211117071117e-17	0.664460237802869	0.779	0.3	6.90422234142234e-14
slc16a9b	6.0030451799323e-17	0.850005388841362	0.895	0.39	1.20060903598646e-13
ckmt1	6.47477665023401e-17	0.991788746926332	0.744	0.252	1.2949553300468e-13
gpm6ab	9.08005930740099e-17	0.752207631032799	0.895	0.548	1.8160118614802e-13
calm2a	1.28353524355746e-16	1.15425931555312	0.942	0.67	2.56707048711492e-13
atp6v1g1	1.36029520975859e-16	1.07128308326857	0.919	0.601	2.72059041951717e-13
ldhba	3.21854027350663e-16	1.14219613472382	0.988	0.693	6.43708054701325e-13
marcksl1b	4.95206638087146e-16	0.646958957736055	1	0.79	9.90413276174292e-13
gpm6aa	5.1546508636499e-16	1.25421509514727	0.767	0.308	1.03093017272998e-12
tmsb2	5.25180027782909e-16	1.83102119101181	0.767	0.32	1.05036005556582e-12
myt1b	8.50197852201205e-16	1.6222935242091	0.744	0.23	1.70039570440241e-12
syt2a	1.65303385858012e-15	1.2416293290414	0.733	0.246	3.30606771716024e-12
nrn1a	1.89350884023179e-15	0.426395369098765	0.267	0.075	3.78701768046358e-12
hoxd9a	2.0160457784699e-15	0.456394086415237	0.221	0.317	4.03209155693979e-12
olfm2a	3.09769307473993e-15	0.510057605187887	0.709	0.186	6.19538614947986e-12
gdi1	4.69870182392319e-15	0.924910363200978	0.86	0.485	9.39740364784639e-12
hoxc3a	4.73792587488625e-15	1.46814281584495	0.872	0.454	9.47585174977249e-12
tpi1b	1.04261855377179e-14	1.35666729151196	0.884	0.515	2.08523710754359e-11
isl2b	1.33121287059167e-14	0.295613919671474	0.233	0.148	2.66242574118335e-11
pik3r3b	1.5163432835884e-14	1.97173709327077	0.744	0.361	3.0326865671768e-11
galnt9	1.69647239465848e-14	0.305864910409073	0.663	0.086	3.39294478931696e-11
