gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ckbb	2.30154210558375e-15	0.839487623591765	0.781	0.564	4.6030842111675e-12
UBB	2.49519720262664e-15	0.596489359942674	1	0.843	4.99039440525328e-12
atp6v1aa	3.15838760585871e-15	0.792247482311737	0.711	0.32	6.31677521171742e-12
myt1a	9.30317422435172e-15	0.693712352785524	0.388	0.052	1.86063484487034e-11
tmeff2a	3.08916901353348e-14	0.279878501595944	0.721	0.288	6.17833802706697e-11
cplx2l	3.14911710702443e-14	0.330156533393611	0.388	0.057	6.29823421404886e-11
elmo1	5.2746832876118e-14	0.469735607835537	0.687	0.211	1.05493665752236e-10
FO834825.1	6.77937677052156e-14	0.307800220143838	0.373	0.194	1.35587535410431e-10
ppp1r14ab	6.98290214249728e-14	0.654379239235909	0.642	0.095	1.39658042849946e-10
sox4a.1	9.79833585157235e-14	0.287699846296666	0.935	0.499	1.95966717031447e-10
mpped2	1.21688904209436e-13	0.342953577159038	0.736	0.269	2.43377808418872e-10
eya1	1.96567421145075e-13	0.250271552816551	0.776	0.325	3.9313484229015e-10
syt2a	5.59500801066787e-13	0.593898304514732	0.373	0.251	1.11900160213357e-09
sox11b	5.80725248987951e-13	0.352150288184486	0.741	0.269	1.1614504979759e-09
zfand2a	1.48670489767708e-12	0.370897825384727	0.995	0.69	2.97340979535417e-09
gpm6aa	1.86673094682408e-12	0.789252390862336	0.667	0.299	3.73346189364816e-09
atcaya	1.95892442423608e-12	0.649373925363001	0.657	0.176	3.91784884847217e-09
cox6b1	2.29428460858352e-12	0.262893901430928	0.313	0.236	4.58856921716704e-09
nat8l	3.96801478827359e-12	0.755594515574235	0.677	0.173	7.93602957654718e-09
odc1	8.98055924668815e-12	0.403625267670669	0.856	0.42	1.79611184933763e-08
cd9a	1.24883970806717e-11	0.507280095878029	0.393	0.248	2.49767941613434e-08
zfhx3	2.53077734682378e-11	0.390108659823319	0.682	0.215	5.06155469364757e-08
ppdpfb	2.60579501730665e-11	0.336527545981214	1	0.991	5.21159003461329e-08
zgc:171759	3.30400428748934e-11	0.669952598461884	0.338	0.099	6.60800857497869e-08
tent5ba	4.67601005460632e-11	0.300867640390548	0.796	0.356	9.35202010921264e-08
hsp70.1	2.19973746136149e-10	0.395544220926647	1	0.9	4.39947492272298e-07
si:dkeyp-117h8.2	4.32390636973876e-10	0.541654714806159	0.398	0.264	8.64781273947752e-07
zgc:173587	5.16777946249415e-10	0.471323292728055	0.333	0.123	1.03355589249883e-06
si:ch73-386h18.1	5.22865387279584e-10	0.678590490581397	0.632	0.132	1.04573077455917e-06
golga7ba	2.22549990041901e-09	0.601654902708699	0.637	0.187	4.45099980083803e-06
raraa	2.62202494697338e-09	0.324522604847219	0.701	0.331	5.24404989394676e-06
lmx1bb	5.5145163374228e-09	0.277024714557582	0.607	0.102	1.10290326748456e-05
stxbp1a	8.93922619192235e-09	1.0388469274992	0.627	0.234	1.78784523838447e-05
suclg1	9.48007198783206e-09	0.311188903901949	0.876	0.501	1.89601439756641e-05
mcama	1.1822968842092e-08	0.626058220207859	0.617	0.179	2.3645937684184e-05
slc1a2b	1.52123549022681e-08	0.489103030713627	0.612	0.181	3.04247098045362e-05
ndrg4	4.35913075374419e-08	0.604835865946204	0.413	0.103	8.71826150748838e-05
otpa	4.6175409899684e-08	0.409378497746398	0.498	0.068	9.23508197993681e-05
r3hdm1	4.86946920606311e-08	0.663645841978285	0.627	0.235	9.73893841212622e-05
fzd8b	2.60551465802681e-07	0.257518929108959	0.388	0.094	0.000521102931605362
mdh1aa	5.85510306109591e-07	0.307470208717709	0.731	0.556	0.00117102061221918
isl1	2.27034075158622e-06	0.318802174420115	0.403	0.085	0.00454068150317244
calm2a	2.28009366952368e-06	0.507396085272299	0.786	0.671	0.00456018733904736
cspg5a	4.62773621607396e-06	0.375468816346681	0.418	0.313	0.00925547243214792
si:dkey-23a13.22	8.51446240283802e-06	0.508070587238568	0.547	0.142	0.017028924805676
pou2f2a	8.90033195884541e-06	0.686930490857131	0.577	0.129	0.0178006639176908
zfhx4	1.05791912773032e-05	0.441750124349436	0.632	0.217	0.0211583825546065
histh1l	2.3290843917485e-05	0.308402597618638	1	0.958	0.04658168783497
